task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
941d9a10,train,test,0,10,10,100,1.0,0.9426831892554922,1,0.36,1,64.0,64.0,1.0,1.0,0.5333333333333333,10,10,100,1.0,1.1838561897747246,4,0.32,4,17.0,64.0,1.25,2.0,0.5333333333333333,0,3,0.2411730005192324,3
94414823,train,train,0,10,10,100,1.0,0.8768568400846984,3,0.78,3,7.333333333333333,20.0,1.0,1.0,0.26666666666666666,10,10,100,1.0,1.5172823580977735,3,0.62,5,7.6,20.0,1.0,1.0,0.3111111111111111,0,2,0.640425518013075,0
94414823,train,train,1,10,10,100,1.0,0.8768568400846984,3,0.78,3,7.333333333333333,20.0,1.0,1.0,0.26666666666666666,10,10,100,1.0,1.5172823580977735,3,0.62,5,7.6,20.0,1.0,1.0,0.3111111111111111,0,2,0.640425518013075,0
94414823,train,train,2,10,10,100,1.0,0.8768568400846984,3,0.78,3,7.333333333333333,20.0,1.0,1.0,0.26666666666666666,10,10,100,1.0,1.5172823580977732,3,0.62,5,7.6,20.0,1.0,1.0,0.3111111111111111,0,2,0.6404255180130748,0
94414823,train,test,0,10,10,100,1.0,0.8768568400846984,3,0.78,3,7.333333333333333,20.0,1.0,1.0,0.26666666666666666,10,10,100,1.0,1.5172823580977735,3,0.62,5,7.6,20.0,1.0,1.0,0.3111111111111111,0,2,0.640425518013075,0
9473c6fb,train,train,0,6,10,60,1.6666666666666667,0.6149103852920057,4,0.0,7,8.571428571428571,54.0,1.0952380952380953,1.6666666666666667,0.21153846153846154,6,10,60,1.6666666666666667,0.6274918436613969,4,0.0,7,8.571428571428571,54.0,1.0952380952380953,1.6666666666666667,0.21153846153846154,0,0,0.012581458369391174,0
9473c6fb,train,train,1,8,8,64,1.0,0.6682872139132228,4,0.0,8,8.0,57.0,1.0,1.0,0.22321428571428573,8,8,64,1.0,0.6682872139132228,4,0.0,8,8.0,57.0,1.0,1.0,0.22321428571428573,0,0,0.0,0
9473c6fb,train,train,2,6,10,60,1.6666666666666667,0.8394142632300228,4,0.0,10,6.0,51.0,1.0666666666666669,1.6666666666666667,0.3269230769230769,6,10,60,1.6666666666666667,0.8475846798245739,4,0.0,10,6.0,51.0,1.0666666666666669,1.6666666666666667,0.3269230769230769,0,0,0.008170416594551089,0
9473c6fb,train,test,0,9,12,108,1.3333333333333333,0.6275602824633079,4,0.018518518518518517,9,11.777777777777779,98.0,1.0370370370370372,1.3333333333333333,0.1794871794871795,9,12,108,1.3333333333333333,0.5905232454262709,4,0.0,11,9.818181818181818,98.0,1.0303030303030303,1.3333333333333333,0.1794871794871795,0,2,-0.03703703703703698,0
94be5b80,train,train,0,18,14,252,1.2857142857142858,0.7645007780577717,4,0.873015873015873,6,5.333333333333333,10.0,2.6666666666666665,3.0,0.13347457627118645,18,14,252,1.2857142857142858,0.9487233355519294,4,0.8412698412698413,4,10.0,10.0,2.0,2.0,0.1694915254237288,0,-2,0.18422255749415772,0
94be5b80,train,train,1,17,13,221,1.3076923076923077,1.096241817229751,3,0.7601809954751131,5,10.6,22.0,2.44,3.0,0.1941747572815534,17,13,221,1.3076923076923077,1.352962425239538,3,0.7013574660633484,3,22.0,22.0,1.6000000000000003,1.6,0.22815533980582525,0,-2,0.256720608009787,0
94be5b80,train,test,0,18,15,270,1.2,0.6264394437170611,5,0.9074074074074074,6,4.166666666666667,10.0,2.8333333333333335,3.0,0.10256410256410256,18,15,270,1.2,1.1212765536441893,5,0.8148148148148148,5,10.0,10.0,2.0,2.0,0.21696252465483234,0,-1,0.49483710992712826,0
94f9d214,train,train,0,8,4,32,2.0,1.5670524281972302,2,0.40625,2,9.5,10.0,1.0,1.0,0.5192307692307693,4,4,16,1.0,0.5435644431995964,1,0.875,1,2.0,2.0,1.0,1.0,0.2916666666666667,-16,-1,-1.023487984997634,-1
94f9d214,train,train,1,8,4,32,2.0,1.4000745152068985,2,0.5625,5,2.8,8.0,1.2666666666666666,2.0,0.46153846153846156,4,4,16,1.0,0.8112781244591328,1,0.75,1,4.0,4.0,1.0,1.0,0.3333333333333333,-16,-4,-0.5887963907477657,-1
94f9d214,train,train,2,8,4,32,2.0,1.574918036667345,2,0.28125,2,11.5,12.0,1.0,1.0,0.5192307692307693,4,4,16,1.0,0.3372900666170139,1,0.9375,1,1.0,1.0,1.0,1.0,0.16666666666666666,-16,-1,-1.237627970050331,-1
94f9d214,train,train,3,8,4,32,2.0,1.3663146570363986,2,0.5625,4,3.5,10.0,1.25,2.0,0.4423076923076923,4,4,16,1.0,0.8112781244591328,1,0.75,2,2.0,3.0,2.0,3.0,0.2916666666666667,-16,-2,-0.5550365325772658,-1
94f9d214,train,test,0,8,4,32,2.0,1.4943497041442486,2,0.5,2,8.0,9.0,1.0,1.0,0.5769230769230769,4,4,16,1.0,0.8112781244591328,1,0.75,3,1.3333333333333333,2.0,1.0,1.0,0.4583333333333333,-16,1,-0.6830715796851158,-1
952a094c,train,train,0,10,10,100,1.0,1.0310456605801273,5,0.76,5,4.8,20.0,1.0,1.0,0.26666666666666666,10,10,100,1.0,1.0310456605801273,5,0.76,5,4.8,20.0,1.0,1.0,0.3111111111111111,0,0,0.0,0
952a094c,train,train,1,10,10,100,1.0,0.8976338568998314,5,0.82,5,3.6,14.0,1.05,1.25,0.18888888888888888,10,10,100,1.0,0.8976338568998314,5,0.82,5,3.6,14.0,1.05,1.25,0.24444444444444444,0,0,0.0,0
952a094c,train,train,2,10,10,100,1.0,0.9906559588025546,5,0.78,5,4.4,18.0,1.04,1.2,0.24444444444444444,10,10,100,1.0,0.9906559588025546,5,0.78,5,4.4,18.0,1.04,1.2,0.26666666666666666,0,0,0.0,0
952a094c,train,test,0,10,10,100,1.0,0.9906559588025546,5,0.78,5,4.4,18.0,1.04,1.2,0.24444444444444444,10,10,100,1.0,0.9906559588025546,5,0.78,5,4.4,18.0,1.04,1.2,0.28888888888888886,0,0,0.0,0
9565186b,train,train,0,3,3,9,1.0,0.7642045065086203,2,0.0,2,4.5,7.0,1.5,2.0,0.4166666666666667,3,3,9,1.0,0.7642045065086203,2,0.0,2,4.5,7.0,1.5,2.0,0.4166666666666667,0,0,0.0,0
9565186b,train,train,1,3,3,9,1.0,1.836591668108979,4,0.0,4,2.25,4.0,1.625,2.0,0.5833333333333334,3,3,9,1.0,0.9910760598382222,2,0.0,2,4.5,5.0,1.5,1.5,0.4166666666666667,0,-2,-0.8455156082707567,-2
9565186b,train,train,2,3,3,9,1.0,1.974937501201927,4,0.0,5,1.8,3.0,1.8,3.0,0.6666666666666666,3,3,9,1.0,0.9182958340544896,2,0.0,3,3.0,3.0,3.0,3.0,0.5,0,-2,-1.0566416671474375,-2
9565186b,train,train,3,3,3,9,1.0,1.3516441151533924,3,0.0,3,3.0,5.0,1.0,1.0,0.5,3,3,9,1.0,0.9910760598382222,2,0.0,2,4.5,5.0,1.0,1.0,0.3333333333333333,0,-1,-0.3605680553151702,-1
9565186b,train,test,0,3,3,9,1.0,1.5304930567574826,3,0.0,4,2.25,4.0,1.625,3.0,0.5833333333333334,3,3,9,1.0,0.9910760598382222,2,0.0,4,2.25,4.0,1.625,3.0,0.5833333333333334,0,0,-0.5394169969192604,-1
95755ff2,train,train,0,11,11,121,1.0,1.4116043997361123,9,0.7272727272727273,13,2.5384615384615383,20.0,1.0769230769230769,2.0,0.4636363636363636,11,11,121,1.0,2.0981125975994286,9,0.5702479338842975,21,2.4761904761904763,20.0,1.5714285714285714,7.0,0.5545454545454546,0,8,0.6865081978633163,0
95755ff2,train,train,1,11,11,121,1.0,1.1886058045708268,7,0.7603305785123967,10,2.9,20.0,1.0,1.0,0.41363636363636364,11,11,121,1.0,2.2053954829487283,7,0.5041322314049587,17,3.5294117647058822,20.0,2.411764705882353,7.0,0.5590909090909091,0,7,1.0167896783779016,0
95755ff2,train,train,2,11,11,121,1.0,0.8743591456046598,3,0.8016528925619835,4,6.0,20.0,1.25,2.0,0.38636363636363635,11,11,121,1.0,1.2449809200989055,3,0.7024793388429752,7,5.142857142857143,20.0,1.6428571428571428,3.0,0.4318181818181818,0,3,0.3706217744942457,0
95755ff2,train,test,0,11,11,121,1.0,1.3682563625639097,7,0.7272727272727273,12,2.75,20.0,1.0833333333333333,2.0,0.4681818181818182,11,11,121,1.0,1.9461961958675897,7,0.5950413223140496,17,2.8823529411764706,20.0,1.5588235294117647,5.0,0.5318181818181819,0,5,0.57793983330368,0
95990924,train,train,0,10,10,100,1.0,0.4021791902022728,1,0.92,2,4.0,4.0,1.0,1.0,0.08888888888888889,10,10,100,1.0,0.9543095546405661,5,0.84,10,1.6,4.0,1.0,1.0,0.26666666666666666,0,8,0.5521303644382933,4
95990924,train,train,1,10,10,100,1.0,0.24229218908241482,1,0.96,1,4.0,4.0,1.0,1.0,0.044444444444444446,10,10,100,1.0,0.5621791902022728,5,0.92,5,1.6,4.0,1.0,1.0,0.13333333333333333,0,4,0.319887001119858,4
95990924,train,train,2,15,15,225,1.0,0.37005648630635046,1,0.9288888888888889,4,4.0,4.0,1.0,1.0,0.0761904761904762,15,15,225,1.0,0.874473599249306,5,0.8577777777777778,20,1.6,4.0,1.0,1.0,0.22857142857142856,0,16,0.5044171129429555,4
95990924,train,test,0,15,15,225,1.0,0.48977901368693755,1,0.8933333333333333,6,4.0,4.0,1.0,1.0,0.11428571428571428,15,15,225,1.0,1.1744728249978993,5,0.7866666666666666,30,1.6,4.0,1.0,1.0,0.32142857142857145,0,24,0.6846938113109617,4
95a58926,train,train,0,21,17,357,1.2352941176470589,1.3239876250287477,2,0.6246498599439776,33,4.0606060606060606,43.0,1.5530303030303032,4.0,0.4260355029585799,21,17,357,1.2352941176470589,0.8893661563492514,2,0.7563025210084033,7,12.428571428571429,81.0,1.0336134453781514,1.2352941176470589,0.27514792899408286,0,-26,-0.43462146867949625,0
95a58926,train,train,1,19,13,247,1.4615384615384615,1.1850379754958453,2,0.6558704453441295,16,5.3125,63.0,1.1850961538461537,2.0,0.3939393939393939,19,13,247,1.4615384615384615,0.9855184553444315,2,0.7125506072874493,7,10.142857142857142,65.0,1.065934065934066,1.4615384615384615,0.3333333333333333,0,-9,-0.19951952015141383,0
95a58926,train,train,2,21,24,504,1.1428571428571428,1.3237400673255615,2,0.5178571428571429,35,6.942857142857143,197.0,1.23265306122449,2.0,0.45482866043613707,21,24,504,1.1428571428571428,1.2343659212186955,2,0.5714285714285714,31,6.967741935483871,186.0,1.0046082949308757,1.1428571428571428,0.48909657320872274,0,-4,-0.089374146106866,0
95a58926,train,test,0,22,27,594,1.2272727272727273,1.1840408948945496,2,0.6801346801346801,51,3.7254901960784315,31.0,1.2565359477124185,3.0,0.37664618086040386,22,27,594,1.2272727272727273,0.936125069904165,2,0.7356902356902357,13,12.076923076923077,145.0,1.0174825174825175,1.2272727272727273,0.2967515364354697,0,-38,-0.24791582499038456,0
963c33f8,train,train,0,16,16,256,1.0,0.7777326226726846,4,0.0,8,32.0,216.0,1.5625,3.0,0.14791666666666667,16,16,256,1.0,0.7777326226726846,4,0.0,10,25.6,216.0,1.4,2.0,0.15625,0,2,0.0,0
963c33f8,train,train,1,14,14,196,1.0,0.8051156923464479,4,0.0,10,19.6,164.0,1.8,5.0,0.18956043956043955,14,14,196,1.0,0.7600303607431982,4,0.0,12,16.333333333333332,167.0,1.8333333333333333,3.0,0.2087912087912088,0,2,-0.04508533160324968,0
963c33f8,train,train,2,16,16,256,1.0,0.7612702353003484,4,0.0,10,25.6,217.0,1.3166666666666667,2.0,0.17083333333333334,16,16,256,1.0,0.7385320768567456,4,0.0,14,18.285714285714285,219.0,1.4404761904761902,3.0,0.18125,0,4,-0.02273815844360283,0
963c33f8,train,test,0,16,16,256,1.0,0.6421909711555219,4,0.0,11,23.272727272727273,226.0,1.018181818181818,1.2,0.13541666666666666,16,16,256,1.0,0.6286520761219339,4,0.0,12,21.333333333333332,227.0,1.1416666666666666,2.0,0.1375,0,1,-0.013538895033588072,0
963e52fc,train,train,0,5,7,35,1.4,0.9189737220942126,2,0.8,5,1.4,2.0,1.4,2.0,0.3103448275862069,5,14,70,2.8,0.9099852866214886,2,0.8,10,1.4,2.0,1.4,2.0,0.30578512396694213,35,5,-0.008988435472723988,0
963e52fc,train,train,1,5,6,30,1.2,1.3709505944546687,2,0.6,6,2.0,2.0,2.0,2.0,0.4489795918367347,5,12,60,2.4,1.3709505944546687,2,0.6,12,2.0,2.0,2.0,2.0,0.44660194174757284,30,6,0.0,0
963e52fc,train,train,2,5,8,40,1.6,1.3527241956246545,2,0.6,4,4.0,10.0,1.75,4.0,0.47761194029850745,5,16,80,3.2,1.3422954234126157,2,0.6,7,4.571428571428571,21.0,2.0,8.0,0.45323741007194246,40,3,-0.010428772212038862,0
963e52fc,train,test,0,5,9,45,1.8,1.3382689280764646,2,0.6,6,3.0,4.0,1.5,2.0,0.3684210526315789,5,18,90,3.6,1.3382689280764646,2,0.6,12,3.0,4.0,1.5,2.0,0.36942675159235666,45,6,0.0,0
963f59bc,train,train,0,12,12,144,1.0,0.3964161366206295,2,0.9305555555555556,2,5.0,9.0,1.125,1.25,0.09090909090909091,12,12,144,1.0,0.6685644431995964,2,0.875,2,9.0,9.0,1.25,1.25,0.15151515151515152,0,0,0.2721483065789669,0
963f59bc,train,train,1,12,11,132,1.0909090909090908,0.36278936979500065,2,0.9393939393939394,2,4.0,7.0,1.1666666666666665,1.3333333333333333,0.08298755186721991,12,11,132,1.0909090909090908,0.5939785986500918,2,0.8939393939393939,2,7.0,7.0,1.3333333333333333,1.3333333333333333,0.12448132780082988,0,0,0.2311892288550912,0
963f59bc,train,train,2,14,13,182,1.0769230769230769,0.3067949518360278,3,0.9560439560439561,3,2.6666666666666665,6.0,1.111111111111111,1.3333333333333333,0.0771513353115727,14,13,182,1.0769230769230769,0.6222569821198691,3,0.9010989010989011,3,6.0,6.0,1.3333333333333333,1.3333333333333333,0.16023738872403562,0,0,0.31546203028384134,0
963f59bc,train,train,3,11,11,121,1.0,0.51821122487217,3,0.9090909090909091,3,3.6666666666666665,9.0,1.0,1.0,0.10454545454545454,11,11,121,1.0,1.1195299554841784,3,0.7768595041322314,3,9.0,9.0,1.0,1.0,0.23636363636363636,0,0,0.6013187306120085,0
963f59bc,train,test,0,14,16,224,1.1428571428571428,0.2827435510034202,3,0.9598214285714286,3,3.0,7.0,1.0,1.0,0.0645933014354067,14,16,224,1.1428571428571428,0.5974547231656377,3,0.90625,3,7.0,7.0,1.0,1.0,0.13875598086124402,0,0,0.31471117216221756,0
96a8c0cd,train,train,0,22,12,264,1.8333333333333333,0.7934042663392225,3,0.8409090909090909,15,2.8,3.0,2.8,3.0,0.22469635627530365,22,12,264,1.8333333333333333,1.3233066749740916,3,0.696969696969697,15,5.333333333333333,39.0,2.9166666666666665,3.0,0.3157894736842105,0,0,0.5299024086348691,0
96a8c0cd,train,train,1,22,12,264,1.8333333333333333,0.6422283515841113,3,0.8863636363636364,11,2.727272727272727,3.0,2.727272727272727,3.0,0.15991902834008098,22,12,264,1.8333333333333333,1.1661031965783644,3,0.75,11,6.0,37.0,2.922077922077922,3.142857142857143,0.2591093117408907,0,0,0.5238748449942531,0
96a8c0cd,train,train,2,13,19,247,1.4615384615384615,0.3574783372621638,3,0.9473684210526315,5,2.6,3.0,2.6,3.0,0.07575757575757576,13,19,247,1.4615384615384615,0.8326394179264313,3,0.8340080971659919,5,8.2,29.0,3.033333333333333,3.1666666666666665,0.1645021645021645,0,0,0.47516108066426743,0
96a8c0cd,train,train,3,12,22,264,1.8333333333333333,0.40545553983855637,3,0.9393939393939394,6,2.6666666666666665,3.0,2.6666666666666665,3.0,0.08704453441295547,12,22,264,1.8333333333333333,0.8917588259578483,3,0.821969696969697,6,7.833333333333333,32.0,3.233333333333333,4.4,0.18016194331983806,0,0,0.4863032861192919,0
96a8c0cd,train,test,0,13,29,377,2.230769230769231,0.6053749036938054,3,0.8938992042440318,14,2.857142857142857,3.0,2.857142857142857,3.0,0.14887640449438203,13,29,377,2.230769230769231,1.064739050312928,3,0.7851458885941645,14,5.785714285714286,42.0,3.1999999999999997,5.8,0.23174157303370788,0,0,0.4593641466191225,0
9720b24f,train,train,0,3,3,9,1.0,0.9864267287308424,2,0.1111111111111111,2,4.0,7.0,1.0,1.0,0.5,3,3,9,1.0,0.7642045065086203,1,0.2222222222222222,1,7.0,7.0,1.0,1.0,0.4166666666666667,0,-1,-0.2222222222222221,-1
9720b24f,train,train,1,11,11,121,1.0,1.252553358072219,4,0.743801652892562,4,7.75,14.0,1.25,1.75,0.29545454545454547,11,11,121,1.0,0.9394159911337042,2,0.7933884297520661,2,12.5,14.0,1.5,1.75,0.2545454545454545,0,-2,-0.3131373669385148,-2
9720b24f,train,train,2,15,15,225,1.0,0.8511011873548391,4,0.8622222222222222,6,5.166666666666667,9.0,1.0833333333333333,1.5,0.2357142857142857,15,15,225,1.0,0.708959966847837,4,0.8888888888888888,4,6.25,9.0,1.125,1.5,0.20238095238095238,0,-2,-0.14214122050700206,0
9720b24f,train,train,3,11,11,121,1.0,0.9445708554078802,4,0.8181818181818182,4,5.5,11.0,1.0625,1.25,0.23636363636363636,11,11,121,1.0,0.8777996687170445,3,0.8264462809917356,3,7.0,11.0,1.0833333333333333,1.25,0.22272727272727272,0,-1,-0.0667711866908357,-1
9720b24f,train,test,0,13,12,156,1.0833333333333333,1.5469324347038058,5,0.6858974358974359,14,3.5,21.0,1.0714285714285714,1.5,0.40069686411149824,13,12,156,1.0833333333333333,1.2368053401831505,4,0.75,11,3.5454545454545454,21.0,1.0454545454545454,1.5,0.3310104529616725,0,-3,-0.31012709452065534,-1
97239e3d,train,train,0,17,17,289,1.0,1.097917178777546,3,0.5432525951557093,20,6.6,8.0,1.0,1.0,0.48713235294117646,17,17,289,1.0,1.7315971107283095,3,0.3460207612456747,23,8.217391304347826,32.0,1.1043478260869564,2.6,0.5018382352941176,0,3,0.6336799319507636,0
97239e3d,train,train,1,17,17,289,1.0,1.0443084164445802,2,0.5501730103806228,18,7.222222222222222,8.0,1.0,1.0,0.48161764705882354,17,17,289,1.0,1.4714128595345,2,0.39792387543252594,23,7.565217391304348,40.0,1.0193236714975844,1.4444444444444444,0.4944852941176471,0,5,0.4271044430899198,0
97239e3d,train,train,2,17,17,289,1.0,1.097917178777546,3,0.5432525951557093,20,6.6,8.0,1.0,1.0,0.48713235294117646,17,17,289,1.0,1.660241027500628,3,0.3771626297577855,22,8.181818181818182,32.0,1.0727272727272728,2.6,0.5036764705882353,0,2,0.5623238487230822,0
97239e3d,train,test,0,17,17,289,1.0,1.1375579218864684,3,0.5363321799307958,22,6.090909090909091,8.0,1.0,1.0,0.4852941176470588,17,17,289,1.0,1.73674215962361,3,0.34256055363321797,24,7.916666666666667,32.0,1.0333333333333334,1.8,0.5110294117647058,0,2,0.5991842377371415,0
973e499e,train,train,0,3,3,9,1.0,0.9910760598382222,2,0.0,3,3.0,4.0,1.3333333333333333,1.5,0.5,9,9,81,1.0,1.488324959182617,2,0.49382716049382713,7,5.857142857142857,18.0,1.7571428571428573,3.0,0.5277777777777778,72,4,0.49724889934439487,0
973e499e,train,train,1,3,3,9,1.0,1.584962500721156,3,0.0,3,3.0,3.0,1.0,1.0,0.6666666666666666,9,9,81,1.0,1.4466166676282082,3,0.6666666666666666,7,3.857142857142857,9.0,1.0,1.0,0.4444444444444444,72,4,-0.1383458330929479,0
973e499e,train,train,2,5,5,25,1.0,0.8554508105601306,2,0.0,3,8.333333333333334,18.0,1.3333333333333333,2.0,0.425,25,25,625,1.0,1.3077016211202614,2,0.4032,15,24.866666666666667,324.0,1.4666666666666666,2.0,0.4325,600,12,0.45225081056013083,0
973e499e,train,test,0,5,5,25,1.0,1.469182539187755,3,0.0,6,4.166666666666667,6.0,1.4444444444444444,2.0,0.525,25,25,625,1.0,1.4180425809136759,3,0.6112,41,5.926829268292683,24.0,1.4705284552845526,2.0,0.4216666666666667,600,35,-0.051139958274079245,0
973e499e,train,test,1,4,4,16,1.0,1.5,3,0.0,4,4.0,6.0,1.75,2.0,0.4583333333333333,16,16,256,1.0,1.4237949406953985,3,0.625,17,5.647058823529412,24.0,2.2745098039215685,8.0,0.3375,240,13,-0.07620505930460153,0
9772c176,train,train,0,22,21,462,1.0476190476190477,0.8163836680050907,1,0.7467532467532467,2,58.5,65.0,1.3571428571428572,1.5714285714285714,0.07491486946651532,22,21,462,1.0476190476190477,1.1965022046393532,2,0.6623376623376623,10,15.6,65.0,1.5880952380952382,2.5,0.13393870601589103,0,8,0.38011853663426254,1
9772c176,train,train,1,26,29,754,1.1153846153846154,0.9293636260137187,1,0.6551724137931034,2,130.0,223.0,1.0666666666666667,1.1333333333333333,0.055746730901582935,26,29,754,1.1153846153846154,1.1856956159777137,2,0.6047745358090185,9,33.111111111111114,223.0,1.7648148148148148,6.0,0.08396421197522368,0,7,0.256331989963995,1
9772c176,train,test,0,20,20,400,1.0,0.8588349130026283,1,0.7175,2,56.5,87.0,1.2111111111111112,1.2222222222222223,0.075,20,20,400,1.0,1.1897574220713583,2,0.6475,9,15.666666666666666,87.0,1.4728395061728397,2.0,0.12894736842105264,0,7,0.33092250906873,1
97999447,train,train,0,10,12,120,1.2,0.20828499401469916,3,0.975,3,1.0,1.0,1.0,1.0,0.05504587155963303,10,12,120,1.2,1.1725423560267823,4,0.775,22,1.2272727272727273,6.0,1.0909090909090908,3.0,0.3440366972477064,0,19,0.9642573620120831,1
97999447,train,train,1,10,8,80,1.25,0.19366093149667027,2,0.975,2,1.0,1.0,1.0,1.0,0.056338028169014086,10,8,80,1.25,0.7893330574316446,3,0.8625,11,1.0,1.0,1.0,1.0,0.2323943661971831,0,9,0.5956721259349743,1
97999447,train,train,2,7,8,56,1.1428571428571428,0.1292337748458849,1,0.9821428571428571,1,1.0,1.0,1.0,1.0,0.041237113402061855,7,8,56,1.1428571428571428,0.5207731373663587,2,0.9107142857142857,5,1.0,1.0,1.0,1.0,0.15463917525773196,0,4,0.3915393625204737,1
97999447,train,test,0,9,8,72,1.125,0.4206545402614363,4,0.9444444444444444,4,1.0,1.0,1.0,1.0,0.12598425196850394,9,8,72,1.125,1.4308020450144232,5,0.7222222222222222,16,1.25,5.0,1.09375,2.5,0.4330708661417323,0,12,1.0101475047529869,1
97a05b5b,train,train,0,20,10,200,2.0,1.1620335498917234,3,0.64,7,10.285714285714286,54.0,1.3571428571428572,3.0,0.26216216216216215,8,8,64,1.0,0.662868693565217,3,0.0,5,12.8,56.0,1.4,3.0,0.25,-136,-2,-0.4991648563265063,0
97a05b5b,train,train,1,24,19,456,1.263157894736842,1.3065090142941869,6,0.6118421052631579,16,11.0625,132.0,1.6180555555555556,3.0,0.22324510932105868,17,9,153,1.8888888888888888,0.9863560390439352,6,0.0,11,13.909090909090908,129.0,1.6717171717171717,3.0,0.22142857142857142,-303,-5,-0.32015297525025166,0
97a05b5b,train,train,2,16,12,192,1.3333333333333333,1.1117082414577326,2,0.5572916666666666,6,14.166666666666666,76.0,1.0,1.0,0.19101123595505617,9,9,81,1.0,0.2837689703721876,2,0.0,5,16.2,77.0,1.0,1.0,0.1111111111111111,-111,-1,-0.827939271085545,0
97a05b5b,train,test,0,19,15,285,1.2666666666666666,1.433651929572861,5,0.5824561403508772,11,10.818181818181818,83.0,1.6818181818181819,3.0,0.26119402985074625,8,12,96,1.5,1.2622894978356876,5,0.0,8,12.0,72.0,1.625,3.0,0.2616279069767442,-189,-3,-0.17136243173717336,0
97c75046,train,train,0,10,6,60,1.6666666666666667,0.9265847597057042,2,0.25,2,22.5,44.0,1.3333333333333335,1.6666666666666667,0.14423076923076922,10,6,60,1.6666666666666667,0.9265847597057042,2,0.25,2,22.5,44.0,1.3333333333333335,1.6666666666666667,0.1346153846153846,0,0,0.0,0
97c75046,train,train,1,6,8,48,1.3333333333333333,0.6855998508530652,2,0.125,2,21.0,41.0,1.1666666666666665,1.3333333333333333,0.14634146341463414,6,8,48,1.3333333333333333,0.6855998508530652,2,0.125,2,21.0,41.0,1.1666666666666665,1.3333333333333333,0.14634146341463414,0,0,0.0,0
97c75046,train,train,2,12,8,96,1.5,0.776616525101687,2,0.1875,2,39.0,77.0,1.25,1.5,0.11046511627906977,12,8,96,1.5,0.776616525101687,2,0.1875,2,39.0,77.0,1.25,1.5,0.11046511627906977,0,0,0.0,0
97c75046,train,test,0,10,16,160,1.6,0.786913868013497,2,0.20625,2,63.5,126.0,1.3,1.6,0.09183673469387756,10,16,160,1.6,0.786913868013497,2,0.20625,2,63.5,126.0,1.3,1.6,0.08843537414965986,0,0,0.0,0
981add89,train,train,0,20,20,400,1.0,0.6023315401212798,3,0.0,4,100.0,344.0,1.125,1.5,0.04736842105263158,20,20,400,1.0,0.8594515936057461,3,0.0,5,80.0,194.0,6.6158730158730155,20.0,0.14210526315789473,0,1,0.2571200534844663,0
981add89,train,train,1,30,30,900,1.0,2.4792575661047946,7,0.0,14,64.28571428571429,363.0,1.3166666666666667,3.0,0.12241379310344827,30,30,900,1.0,2.5324404331905237,7,0.0,24,37.5,134.0,6.3483089826839825,30.0,0.2770114942528736,0,10,0.05318286708572906,0
981add89,train,test,0,30,30,900,1.0,2.23230595825653,6,0.0,14,64.28571428571429,215.0,1.4691326530612245,3.1666666666666665,0.12126436781609196,30,30,900,1.0,2.344263609826292,6,0.0,22,40.90909090909091,178.0,4.441036414565826,30.0,0.30114942528735633,0,8,0.111957651569762,0
9841fdad,train,train,0,14,25,350,1.7857142857142858,1.7159493430601762,5,0.0,7,50.0,180.0,2.392857142857143,5.0,0.19969742813918306,14,25,350,1.7857142857142858,2.0185812077453456,5,0.0,11,31.818181818181817,146.0,4.068181818181818,13.0,0.3086232980332829,0,4,0.30263186468516934,0
9841fdad,train,train,1,11,22,242,2.0,1.679352495780989,4,0.0,6,40.333333333333336,117.0,1.8240740740740742,4.0,0.22172949002217296,11,22,242,2.0,1.865429238981934,4,0.0,9,26.88888888888889,98.0,2.6604938271604937,11.0,0.31042128603104213,0,3,0.18607674320094492,0
9841fdad,train,test,0,12,26,312,2.1666666666666665,1.802914202388064,6,0.0,7,44.57142857142857,150.0,2.2738095238095237,6.0,0.22525597269624573,12,26,312,2.1666666666666665,2.1335622038446638,6,0.0,11,28.363636363636363,103.0,3.4015151515151514,13.0,0.3515358361774744,0,4,0.3306480014565998,0
984d8a3e,train,train,0,10,10,100,1.0,1.4764382535244673,2,0.26,2,37.0,52.0,1.8055555555555556,2.5,0.21666666666666667,10,10,100,1.0,1.4764382535244673,2,0.26,5,14.8,52.0,1.6357142857142857,2.5,0.21666666666666667,0,3,0.0,0
984d8a3e,train,train,1,10,10,100,1.0,1.4190366064461661,3,0.0,5,20.0,56.0,1.5833333333333335,2.25,0.19444444444444445,10,10,100,1.0,1.4190366064461661,3,0.0,7,14.285714285714286,56.0,1.6445578231292515,2.25,0.18888888888888888,0,2,0.0,0
984d8a3e,train,test,0,17,17,289,1.0,1.4931847811363759,3,0.0,3,96.33333333333333,134.0,2.088675213675214,2.8333333333333335,0.11580882352941177,17,17,289,1.0,1.4931847811363759,3,0.0,7,41.285714285714285,134.0,1.5624458874458875,2.125,0.14338235294117646,0,4,0.0,0
