task_id,subset,pair_type,pair_idx,grid_type,4_SameColor_count,4_SameColor_mean_size,4_SameColor_max_size,4_SameColor_mean_elong,4_SameColor_max_elong,4_NonBG_count,4_NonBG_mean_size,4_NonBG_max_size,4_NonBG_mean_elong,4_NonBG_max_elong,8_SameColor_count,8_SameColor_mean_size,8_SameColor_max_size,8_SameColor_mean_elong,8_SameColor_max_elong,8_NonBG_count,8_NonBG_mean_size,8_NonBG_max_size,8_NonBG_mean_elong,8_NonBG_max_elong,color_diversity,border_touching_ratio
b8cdaf2b,Training,test,0,input,0,0.0,0.0,1.0,1.0,1,12.0,12.0,4.5,4.5,1,9.0,9.0,4.5,4.5,1,12.0,12.0,4.5,4.5,1.0,1.0
b8cdaf2b,Training,test,0,output,0,0.0,0.0,1.0,1.0,1,12.0,12.0,4.5,4.5,1,9.0,9.0,4.5,4.5,1,18.0,18.0,1.8,1.8,1.0,1.0
b91ae062,Training,train,0,input,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,0.0,0.0
b91ae062,Training,train,0,output,4,11.25,18.0,1.25,2.0,1,45.0,45.0,1.0,1.0,4,11.25,18.0,1.25,2.0,1,45.0,45.0,1.0,1.0,3.0,1.0
b91ae062,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.0,1.0,0.0,0.0
b91ae062,Training,train,1,output,4,4.0,4.0,1.0,1.0,3,5.333333333333333,8.0,1.3333333333333333,2.0,3,5.333333333333333,8.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2.0,1.0
b91ae062,Training,train,2,input,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.5,1.5,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.5,1.5,0.0,0.0
b91ae062,Training,train,2,output,4,9.0,9.0,1.0,1.0,1,36.0,36.0,1.5,1.5,4,9.0,9.0,1.0,1.0,1,36.0,36.0,1.5,1.5,3.0,0.75
b91ae062,Training,train,3,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,0.0,0.0
b91ae062,Training,train,3,output,4,20.0,32.0,1.25,2.0,3,26.666666666666668,48.0,1.0,1.0,4,20.0,32.0,1.25,2.0,1,80.0,80.0,1.0,1.0,4.0,1.0
b91ae062,Training,train,4,input,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.5,1.5,0,0.0,0.0,1.0,1.0,1,4.0,4.0,1.5,1.5,0.0,0.0
b91ae062,Training,train,4,output,3,5.333333333333333,8.0,1.3333333333333333,2.0,1,16.0,16.0,1.5,1.5,2,8.0,12.0,1.25,1.5,1,16.0,16.0,1.5,1.5,2.0,1.0
b91ae062,Training,test,0,input,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1,5.0,5.0,1.0,1.0,0.0,0.0
b91ae062,Training,test,0,output,4,20.0,32.0,1.25,2.0,1,80.0,80.0,1.0,1.0,4,20.0,32.0,1.25,2.0,1,80.0,80.0,1.0,1.0,4.0,0.75
b942fd60,Training,train,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,0,output,1,21.0,21.0,1.1428571428571428,1.1428571428571428,1,24.0,24.0,1.0,1.0,1,21.0,21.0,1.1428571428571428,1.1428571428571428,1,24.0,24.0,1.0,1.0,1.0,1.0
b942fd60,Training,train,1,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,1,output,1,55.0,55.0,1.0909090909090908,1.0909090909090908,1,73.0,73.0,1.0,1.0,1,55.0,55.0,1.0909090909090908,1.0909090909090908,1,73.0,73.0,1.0,1.0,1.0,1.0
b942fd60,Training,train,2,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,2,output,1,9.0,9.0,1.5,1.5,1,12.0,12.0,1.2,1.2,1,9.0,9.0,1.5,1.5,1,12.0,12.0,1.2,1.2,1.0,1.0
b942fd60,Training,train,3,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,3,output,1,7.0,7.0,1.0,1.0,1,8.0,8.0,1.25,1.25,1,7.0,7.0,1.0,1.0,1,8.0,8.0,1.25,1.25,1.0,1.0
b942fd60,Training,train,4,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,4,output,1,20.0,20.0,1.6666666666666667,1.6666666666666667,1,29.0,29.0,1.4285714285714286,1.4285714285714286,1,20.0,20.0,1.6666666666666667,1.6666666666666667,1,32.0,32.0,1.1111111111111112,1.1111111111111112,1.0,1.0
b942fd60,Training,train,5,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,train,5,output,1,20.0,20.0,1.3333333333333333,1.3333333333333333,1,24.0,24.0,1.3333333333333333,1.3333333333333333,1,20.0,20.0,1.3333333333333333,1.3333333333333333,1,24.0,24.0,1.3333333333333333,1.3333333333333333,1.0,1.0
b942fd60,Training,test,0,input,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b942fd60,Training,test,0,output,1,44.0,44.0,1.2,1.2,1,58.0,58.0,1.2,1.2,1,44.0,44.0,1.2,1.2,1,58.0,58.0,1.2,1.2,1.0,1.0
b94a9452,Training,train,0,input,1,8.0,8.0,1.0,1.0,1,9.0,9.0,1.0,1.0,1,8.0,8.0,1.0,1.0,1,9.0,9.0,1.0,1.0,1.0,0.0
b94a9452,Training,train,0,output,1,8.0,8.0,1.0,1.0,1,9.0,9.0,1.0,1.0,1,8.0,8.0,1.0,1.0,1,9.0,9.0,1.0,1.0,1.0,1.0
b94a9452,Training,train,1,input,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2.0,0.0
b94a9452,Training,train,1,output,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2.0,0.5
b94a9452,Training,train,2,input,1,24.0,24.0,1.0,1.0,1,25.0,25.0,1.0,1.0,1,24.0,24.0,1.0,1.0,1,25.0,25.0,1.0,1.0,1.0,0.0
b94a9452,Training,train,2,output,1,24.0,24.0,1.0,1.0,1,25.0,25.0,1.0,1.0,1,24.0,24.0,1.0,1.0,1,25.0,25.0,1.0,1.0,1.0,1.0
b94a9452,Training,test,0,input,2,18.0,32.0,1.0,1.0,1,36.0,36.0,1.0,1.0,2,18.0,32.0,1.0,1.0,1,36.0,36.0,1.0,1.0,2.0,0.0
b94a9452,Training,test,0,output,2,18.0,32.0,1.0,1.0,1,36.0,36.0,1.0,1.0,2,18.0,32.0,1.0,1.0,1,36.0,36.0,1.0,1.0,2.0,0.5
b9630600,Training,train,0,input,7,20.0,34.0,1.3877551020408163,1.7142857142857142,7,20.0,34.0,1.3877551020408163,1.7142857142857142,7,20.0,34.0,1.3877551020408163,1.7142857142857142,7,20.0,34.0,1.3877551020408163,1.7142857142857142,1.0,0.14285714285714285
b9630600,Training,train,0,output,1,156.0,156.0,1.2608695652173914,1.2608695652173914,1,156.0,156.0,1.2608695652173914,1.2608695652173914,1,156.0,156.0,1.2608695652173914,1.2608695652173914,1,156.0,156.0,1.2608695652173914,1.2608695652173914,1.0,1.0
b9630600,Training,train,1,input,6,21.666666666666668,30.0,1.3238095238095238,1.8333333333333333,6,21.666666666666668,30.0,1.3238095238095238,1.8333333333333333,6,21.666666666666668,30.0,1.3238095238095238,1.8333333333333333,6,21.666666666666668,30.0,1.3238095238095238,1.8333333333333333,1.0,0.0
b9630600,Training,train,1,output,1,134.0,134.0,1.35,1.35,1,134.0,134.0,1.35,1.35,1,134.0,134.0,1.35,1.35,1,134.0,134.0,1.35,1.35,1.0,0.0
b9630600,Training,train,2,input,7,17.142857142857142,32.0,1.2380952380952384,1.6666666666666667,7,17.142857142857142,32.0,1.2380952380952384,1.6666666666666667,7,17.142857142857142,32.0,1.2380952380952384,1.6666666666666667,7,17.142857142857142,32.0,1.2380952380952384,1.6666666666666667,1.0,0.0
b9630600,Training,train,2,output,1,132.0,132.0,1.0,1.0,1,132.0,132.0,1.0,1.0,1,132.0,132.0,1.0,1.0,1,132.0,132.0,1.0,1.0,1.0,0.0
b9630600,Training,test,0,input,8,18.5,28.0,1.4386904761904762,2.2,8,18.5,28.0,1.4386904761904762,2.2,8,18.5,28.0,1.4386904761904762,2.2,8,18.5,28.0,1.4386904761904762,2.2,1.0,0.0
b9630600,Training,test,0,output,1,153.0,153.0,1.037037037037037,1.037037037037037,1,153.0,153.0,1.037037037037037,1.037037037037037,1,153.0,153.0,1.037037037037037,1.037037037037037,1,153.0,153.0,1.037037037037037,1.037037037037037,1.0,0.0
b9b7f026,Training,train,0,input,5,20.2,24.0,1.6333333333333333,2.0,5,20.2,24.0,1.6333333333333335,2.0,5,20.2,24.0,1.6333333333333333,2.0,5,20.2,24.0,1.6333333333333335,2.0,5.0,0.6
b9b7f026,Training,train,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b9b7f026,Training,train,1,input,7,9.285714285714286,15.0,1.261904761904762,1.6666666666666667,7,9.285714285714286,15.0,1.261904761904762,1.6666666666666667,7,9.285714285714286,15.0,1.261904761904762,1.6666666666666667,7,9.285714285714286,15.0,1.261904761904762,1.6666666666666667,7.0,0.14285714285714285
b9b7f026,Training,train,1,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b9b7f026,Training,train,2,input,4,27.25,30.0,1.2625,1.4,4,27.25,30.0,1.2625,1.4,4,27.25,30.0,1.2625,1.4,4,27.25,30.0,1.2625,1.4,4.0,0.0
b9b7f026,Training,train,2,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
b9b7f026,Training,test,0,input,6,19.833333333333332,48.0,1.1527777777777777,1.3333333333333333,5,23.8,48.0,1.2633333333333332,1.4,6,19.833333333333332,48.0,1.1527777777777777,1.3333333333333333,5,23.8,48.0,1.2633333333333332,1.4,6.0,0.5
b9b7f026,Training,test,0,output,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0
ba1aa698,Training,train,0,input,5,65.6,112.0,3.0625,3.5,1,336.0,336.0,1.3125,1.3125,5,65.6,112.0,3.0625,3.5,1,336.0,336.0,1.3125,1.3125,2.0,0.2
ba1aa698,Training,train,0,output,2,47.0,54.0,3.083333333333333,3.5,1,96.0,96.0,2.6666666666666665,2.6666666666666665,2,47.0,54.0,3.083333333333333,3.5,1,96.0,96.0,2.6666666666666665,2.6666666666666665,2.0,0.5
ba1aa698,Training,train,1,input,7,36.57142857142857,88.0,2.0714285714285716,3.5,1,256.0,256.0,1.0,1.0,7,36.57142857142857,88.0,2.0714285714285716,3.5,1,256.0,256.0,1.0,1.0,2.0,0.14285714285714285
ba1aa698,Training,train,1,output,3,32.0,52.0,2.388888888888889,3.5,1,96.0,96.0,2.6666666666666665,2.6666666666666665,3,32.0,52.0,2.388888888888889,3.5,1,96.0,96.0,2.6666666666666665,2.6666666666666665,2.0,0.3333333333333333
ba1aa698,Training,train,2,input,7,43.42857142857143,94.0,2.0124999999999997,2.8,1,304.0,304.0,1.1875,1.1875,7,43.42857142857143,94.0,2.0124999999999997,2.8,1,304.0,304.0,1.1875,1.1875,3.0,0.14285714285714285
ba1aa698,Training,train,2,output,3,37.333333333333336,65.0,2.195238095238095,2.8,1,112.0,112.0,2.2857142857142856,2.2857142857142856,3,37.333333333333336,65.0,2.195238095238095,2.8,1,112.0,112.0,2.2857142857142856,2.2857142857142856,3.0,0.3333333333333333
ba1aa698,Training,test,0,input,9,44.44444444444444,120.0,2.084722222222222,2.8,1,400.0,400.0,1.5625,1.5625,9,44.44444444444444,120.0,2.084722222222222,2.8,1,400.0,400.0,1.5625,1.5625,3.0,0.1111111111111111
ba1aa698,Training,test,0,output,3,37.333333333333336,66.0,2.195238095238095,2.8,1,112.0,112.0,2.2857142857142856,2.2857142857142856,3,37.333333333333336,66.0,2.195238095238095,2.8,1,112.0,112.0,2.2857142857142856,2.2857142857142856,3.0,0.3333333333333333
ba26e723,Training,train,0,input,1,26.0,26.0,4.333333333333333,4.333333333333333,1,26.0,26.0,4.333333333333333,4.333333333333333,1,26.0,26.0,4.333333333333333,4.333333333333333,1,26.0,26.0,4.333333333333333,4.333333333333333,1.0,1.0
ba26e723,Training,train,0,output,4,4.0,4.0,1.5,1.5,1,26.0,26.0,4.333333333333333,4.333333333333333,4,4.0,4.0,1.5,1.5,1,26.0,26.0,4.333333333333333,4.333333333333333,1.0,1.0
ba26e723,Training,train,1,input,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1.0,1.0
ba26e723,Training,train,1,output,3,4.0,4.0,1.5,1.5,1,22.0,22.0,3.6666666666666665,3.6666666666666665,3,4.0,4.0,1.5,1.5,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1.0,1.0
ba26e723,Training,train,2,input,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1.0,1.0
ba26e723,Training,train,2,output,3,4.0,4.0,1.5,1.5,1,22.0,22.0,3.6666666666666665,3.6666666666666665,3,4.0,4.0,1.5,1.5,1,22.0,22.0,3.6666666666666665,3.6666666666666665,1.0,1.0
ba26e723,Training,train,3,input,1,28.0,28.0,4.666666666666667,4.666666666666667,1,28.0,28.0,4.666666666666667,4.666666666666667,1,28.0,28.0,4.666666666666667,4.666666666666667,1,28.0,28.0,4.666666666666667,4.666666666666667,1.0,1.0
ba26e723,Training,train,3,output,4,4.0,4.0,1.5,1.5,1,28.0,28.0,4.666666666666667,4.666666666666667,4,4.0,4.0,1.5,1.5,1,28.0,28.0,4.666666666666667,4.666666666666667,1.0,1.0
ba26e723,Training,train,4,input,1,20.0,20.0,3.3333333333333335,3.3333333333333335,1,20.0,20.0,3.3333333333333335,3.3333333333333335,1,20.0,20.0,3.3333333333333335,3.3333333333333335,1,20.0,20.0,3.3333333333333335,3.3333333333333335,1.0,1.0
ba26e723,Training,train,4,output,3,4.0,4.0,1.5,1.5,1,20.0,20.0,3.3333333333333335,3.3333333333333335,3,4.0,4.0,1.5,1.5,1,20.0,20.0,3.3333333333333335,3.3333333333333335,1.0,1.0
ba26e723,Training,test,0,input,1,34.0,34.0,5.666666666666667,5.666666666666667,1,34.0,34.0,5.666666666666667,5.666666666666667,1,34.0,34.0,5.666666666666667,5.666666666666667,1,34.0,34.0,5.666666666666667,5.666666666666667,1.0,1.0
ba26e723,Training,test,0,output,5,4.0,4.0,1.5,1.5,1,34.0,34.0,5.666666666666667,5.666666666666667,5,4.0,4.0,1.5,1.5,1,34.0,34.0,5.666666666666667,5.666666666666667,1.0,1.0
ba97ae07,Training,train,0,input,2,5.5,7.0,5.5,7.0,1,14.0,14.0,1.1428571428571428,1.1428571428571428,2,5.5,7.0,5.5,7.0,1,14.0,14.0,1.1428571428571428,1.1428571428571428,2.0,1.0
ba97ae07,Training,train,0,output,2,6.0,8.0,6.0,8.0,1,14.0,14.0,1.1428571428571428,1.1428571428571428,2,6.0,8.0,6.0,8.0,1,14.0,14.0,1.1428571428571428,1.1428571428571428,2.0,1.0
ba97ae07,Training,train,1,input,3,7.0,9.0,4.0,9.0,1,21.0,21.0,1.2857142857142858,1.2857142857142858,3,7.0,9.0,4.0,9.0,1,21.0,21.0,1.2857142857142858,1.2857142857142858,2.0,1.0
ba97ae07,Training,train,1,output,2,9.5,14.0,4.25,5.0,1,21.0,21.0,1.2857142857142858,1.2857142857142858,2,9.5,14.0,4.25,5.0,1,21.0,21.0,1.2857142857142858,1.2857142857142858,2.0,1.0
ba97ae07,Training,train,2,input,2,6.0,8.0,6.0,8.0,1,13.0,13.0,1.3333333333333333,1.3333333333333333,2,6.0,8.0,6.0,8.0,1,13.0,13.0,1.3333333333333333,1.3333333333333333,2.0,1.0
ba97ae07,Training,train,2,output,2,5.0,6.0,5.0,6.0,1,13.0,13.0,1.3333333333333333,1.3333333333333333,2,5.0,6.0,5.0,6.0,1,13.0,13.0,1.3333333333333333,1.3333333333333333,2.0,1.0
ba97ae07,Training,train,3,input,3,19.666666666666668,26.0,3.388888888888889,6.5,1,59.0,59.0,1.0,1.0,3,19.666666666666668,26.0,3.388888888888889,6.5,1,59.0,59.0,1.0,1.0,2.0,1.0
ba97ae07,Training,train,3,output,3,19.666666666666668,39.0,3.1111111111111107,4.333333333333333,1,59.0,59.0,1.0,1.0,3,19.666666666666668,39.0,3.1111111111111107,4.333333333333333,1,59.0,59.0,1.0,1.0,2.0,1.0
ba97ae07,Training,test,0,input,3,10.0,22.0,2.5,5.5,1,30.0,30.0,1.8333333333333333,1.8333333333333333,3,10.0,22.0,2.5,5.5,1,30.0,30.0,1.8333333333333333,1.8333333333333333,2.0,1.0
ba97ae07,Training,test,0,output,3,10.0,14.0,2.5,3.5,1,30.0,30.0,1.8333333333333333,1.8333333333333333,3,10.0,14.0,2.5,3.5,1,30.0,30.0,1.8333333333333333,1.8333333333333333,2.0,1.0
ba9d41b8,Training,train,0,input,2,42.5,60.0,1.3333333333333335,1.6666666666666667,2,42.5,60.0,1.3333333333333335,1.6666666666666667,2,42.5,60.0,1.3333333333333335,1.6666666666666667,2,42.5,60.0,1.3333333333333335,1.6666666666666667,2.0,0.5
ba9d41b8,Training,train,0,output,2,29.0,38.0,1.3333333333333335,1.6666666666666667,2,29.0,38.0,1.3333333333333335,1.6666666666666667,2,32.0,44.0,1.3333333333333335,1.6666666666666667,2,32.0,44.0,1.3333333333333335,1.6666666666666667,2.0,0.5
ba9d41b8,Training,train,1,input,1,80.0,80.0,1.25,1.25,1,80.0,80.0,1.25,1.25,1,80.0,80.0,1.25,1.25,1,80.0,80.0,1.25,1.25,1.0,0.0
ba9d41b8,Training,train,1,output,1,44.0,44.0,1.25,1.25,1,44.0,44.0,1.25,1.25,1,56.0,56.0,1.25,1.25,1,56.0,56.0,1.25,1.25,1.0,0.0
ba9d41b8,Training,train,2,input,3,47.333333333333336,56.0,1.161904761904762,1.2,3,47.333333333333336,56.0,1.161904761904762,1.2,3,47.333333333333336,56.0,1.161904761904762,1.2,3,47.333333333333336,56.0,1.161904761904762,1.2,3.0,0.6666666666666666
ba9d41b8,Training,train,2,output,3,31.0,35.0,1.161904761904762,1.2,3,31.0,35.0,1.161904761904762,1.2,3,35.333333333333336,41.0,1.161904761904762,1.2,3,35.333333333333336,41.0,1.161904761904762,1.2,3.0,0.6666666666666666
ba9d41b8,Training,test,0,input,4,61.5,88.0,1.2107142857142859,1.375,4,61.5,88.0,1.2107142857142856,1.375,4,61.5,88.0,1.2107142857142859,1.375,4,61.5,88.0,1.2107142857142856,1.375,4.0,0.25
ba9d41b8,Training,test,0,output,4,36.5,47.0,1.2107142857142859,1.375,4,36.5,47.0,1.2107142857142856,1.375,4,44.25,61.0,1.2107142857142859,1.375,4,44.25,61.0,1.2107142857142856,1.375,4.0,0.25
bae5c565,Training,train,0,input,2,78.5,149.0,4.5,8.0,1,168.0,168.0,1.0,1.0,2,78.5,149.0,4.5,8.0,1,168.0,168.0,1.0,1.0,2.0,1.0
bae5c565,Training,train,0,output,10,16.4,107.0,4.018181818181818,7.0,1,164.0,164.0,1.0,1.0,10,16.4,107.0,4.018181818181818,7.0,1,164.0,164.0,1.0,1.0,8.0,1.0
bae5c565,Training,train,1,input,2,36.5,67.0,3.5,6.0,1,79.0,79.0,1.0,1.0,2,36.5,67.0,3.5,6.0,1,79.0,79.0,1.0,1.0,2.0,1.0
bae5c565,Training,train,1,output,6,11.833333333333334,47.0,4.214285714285714,6.0,1,77.0,77.0,1.0,1.0,6,11.833333333333334,47.0,4.214285714285714,6.0,1,77.0,77.0,1.0,1.0,4.0,1.0
bae5c565,Training,test,0,input,2,55.5,105.0,3.5,6.0,1,121.0,121.0,1.0,1.0,2,55.5,105.0,3.5,6.0,1,121.0,121.0,1.0,1.0,2.0,1.0
bae5c565,Training,test,0,output,5,21.8,85.0,3.72,6.0,1,121.0,121.0,1.0,1.0,5,21.8,85.0,3.72,6.0,1,121.0,121.0,1.0,1.0,5.0,1.0
baf41dbf,Training,train,0,input,1,8.0,8.0,1.0,1.0,1,8.0,8.0,1.0,1.0,1,8.0,8.0,1.0,1.0,1,8.0,8.0,1.0,1.0,1.0,0.0
baf41dbf,Training,train,0,output,1,20.0,20.0,1.4,1.4,1,22.0,22.0,1.3333333333333333,1.3333333333333333,1,20.0,20.0,1.4,1.4,1,22.0,22.0,1.3333333333333333,1.3333333333333333,1.0,0.0
baf41dbf,Training,train,1,input,1,18.0,18.0,1.5,1.5,1,18.0,18.0,1.5,1.5,1,18.0,18.0,1.5,1.5,1,18.0,18.0,1.5,1.5,1.0,0.0
baf41dbf,Training,train,1,output,1,29.0,29.0,2.0,2.0,1,31.0,31.0,1.8333333333333333,1.8333333333333333,1,29.0,29.0,2.0,2.0,1,31.0,31.0,1.8333333333333333,1.8333333333333333,1.0,0.0
baf41dbf,Training,train,2,input,1,24.0,24.0,1.2,1.2,1,24.0,24.0,1.2,1.2,1,24.0,24.0,1.2,1.2,1,24.0,24.0,1.2,1.2,1.0,0.0
baf41dbf,Training,train,2,output,1,54.0,54.0,1.1,1.1,1,57.0,57.0,1.0,1.0,1,54.0,54.0,1.1,1.1,1,57.0,57.0,1.0,1.0,1.0,0.0
baf41dbf,Training,test,0,input,1,15.0,15.0,2.0,2.0,1,15.0,15.0,2.0,2.0,1,15.0,15.0,2.0,2.0,1,15.0,15.0,2.0,2.0,1.0,0.0
baf41dbf,Training,test,0,output,1,47.0,47.0,1.1,1.1,1,50.0,50.0,1.1818181818181819,1.1818181818181819,1,47.0,47.0,1.1,1.1,1,50.0,50.0,1.1818181818181819,1.1818181818181819,1.0,0.0
bb43febb,Training,train,0,input,2,22.5,30.0,1.4333333333333333,1.6666666666666667,2,22.5,30.0,1.4333333333333333,1.6666666666666667,2,22.5,30.0,1.4333333333333333,1.6666666666666667,2,22.5,30.0,1.4333333333333333,1.6666666666666667,1.0,0.5
bb43febb,Training,train,0,output,3,14.0,18.0,1.4000000000000001,1.6666666666666667,2,22.5,30.0,1.4333333333333333,1.6666666666666667,3,14.0,18.0,1.4000000000000001,1.6666666666666667,2,22.5,30.0,1.4333333333333333,1.6666666666666667,2.0,0.3333333333333333
bb43febb,Training,train,1,input,2,18.5,25.0,1.1666666666666665,1.3333333333333333,2,18.5,25.0,1.1666666666666665,1.3333333333333333,2,18.5,25.0,1.1666666666666665,1.3333333333333333,2,18.5,25.0,1.1666666666666665,1.3333333333333333,1.0,0.5
bb43febb,Training,train,1,output,3,11.666666666666666,16.0,1.111111111111111,1.3333333333333333,2,18.5,25.0,1.1666666666666665,1.3333333333333333,3,11.666666666666666,16.0,1.111111111111111,1.3333333333333333,2,18.5,25.0,1.1666666666666665,1.3333333333333333,2.0,0.3333333333333333
bb43febb,Training,test,0,input,2,30.0,42.0,1.5833333333333335,2.0,2,30.0,42.0,1.5833333333333335,2.0,2,30.0,42.0,1.5833333333333335,2.0,2,30.0,42.0,1.5833333333333335,2.0,1.0,1.0
bb43febb,Training,test,0,output,4,15.0,22.0,2.1041666666666665,4.0,2,30.0,42.0,1.5833333333333335,2.0,4,15.0,22.0,2.1041666666666665,4.0,2,30.0,42.0,1.5833333333333335,2.0,2.0,0.5
bb52a14b,Training,train,0,input,0,0.0,0.0,1.0,1.0,4,7.25,14.0,1.125,1.5,3,4.333333333333333,5.0,1.4444444444444444,1.5,5,7.2,15.0,1.3733333333333333,2.0,1.0,0.0
bb52a14b,Training,train,0,output,0,0.0,0.0,1.0,1.0,4,9.75,14.0,1.2916666666666665,1.5,3,4.333333333333333,5.0,1.4444444444444444,1.5,5,8.8,15.0,1.3733333333333333,2.0,1.0,0.0
bb52a14b,Training,train,1,input,0,0.0,0.0,1.0,1.0,2,7.0,9.0,1.0,1.0,3,4.333333333333333,5.0,1.1666666666666667,1.5,5,5.6,9.0,1.2666666666666666,2.0,3.0,0.3333333333333333
bb52a14b,Training,train,1,output,0,0.0,0.0,1.0,1.0,3,8.333333333333334,11.0,1.111111111111111,1.3333333333333333,4,4.5,5.0,1.125,1.5,5,6.8,11.0,1.2666666666666666,2.0,3.0,0.5
bb52a14b,Training,train,2,input,1,4.0,4.0,1.5,1.5,1,11.0,11.0,1.0,1.0,1,6.0,6.0,1.0,1.0,3,6.666666666666667,11.0,1.3333333333333333,1.6666666666666667,1.0,0.0
bb52a14b,Training,train,2,output,3,4.0,4.0,1.5,1.5,3,10.0,11.0,1.111111111111111,1.3333333333333333,3,6.0,6.0,1.0,1.0,4,9.25,11.0,1.3125,1.6666666666666667,1.0,0.3333333333333333
bb52a14b,Training,test,0,input,2,4.0,4.0,1.5,1.5,8,5.75,13.0,1.7083333333333335,2.5,3,5.0,6.0,1.25,1.5,10,6.6,13.0,1.7083333333333335,2.25,2.0,0.3333333333333333
bb52a14b,Training,test,0,output,2,4.0,4.0,1.5,1.5,8,7.375,13.0,1.625,2.5,3,5.0,6.0,1.25,1.5,10,7.6,13.0,1.7083333333333335,2.25,2.0,0.3333333333333333
bbb1b8b6,Training,train,0,input,3,6.666666666666667,12.0,2.0,4.0,2,10.0,16.0,1.125,1.25,3,6.666666666666667,12.0,2.0,4.0,2,10.0,16.0,1.125,1.25,3.0,0.6666666666666666
bbb1b8b6,Training,train,0,output,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2,8.0,12.0,1.0,1.0,1,16.0,16.0,1.0,1.0,2.0,0.5
bbb1b8b6,Training,train,1,input,3,6.666666666666667,12.0,2.0,4.0,1,20.0,20.0,1.75,1.75,3,6.666666666666667,12.0,2.0,4.0,1,20.0,20.0,1.75,1.75,3.0,1.0
bbb1b8b6,Training,train,1,output,1,12.0,12.0,1.0,1.0,1,12.0,12.0,1.0,1.0,1,12.0,12.0,1.0,1.0,1,12.0,12.0,1.0,1.0,1.0,1.0
bbb1b8b6,Training,train,2,input,3,5.333333333333333,7.0,2.0,4.0,2,9.5,14.0,1.125,1.25,3,5.333333333333333,7.0,2.0,4.0,2,9.5,14.0,1.125,1.25,3.0,1.0
