task_id,split,type,pair_index,in_height,in_width,in_area,in_elongation,in_entropy,in_color_diversity,in_bg_ratio,in_comp_count,in_mean_comp_size,in_max_comp_size,in_mean_comp_elong,in_max_comp_elong,in_transition_density,out_height,out_width,out_area,out_elongation,out_entropy,out_color_diversity,out_bg_ratio,out_comp_count,out_mean_comp_size,out_max_comp_size,out_mean_comp_elong,out_max_comp_elong,out_transition_density,delta_area,delta_comp_count,delta_entropy,delta_color_diversity
3f23242b,eval,train,1,10,10,100,1.0,0.08079313589591118,1,0.99,1,1.0,1.0,1.0,1.0,0.022222222222222223,10,10,100,1.0,1.1666989206019105,4,0.77,5,4.6,6.0,2.1666666666666665,5.0,0.2833333333333333,0,4,1.0859057847059994,3
3f23242b,eval,test,0,17,19,323,1.1176470588235294,0.0760346956656914,1,0.9907120743034056,3,1.0,1.0,1.0,1.0,0.019672131147540985,17,19,323,1.1176470588235294,1.3092081911837028,4,0.7027863777089783,15,6.4,15.0,2.5388888888888888,5.0,0.32295081967213113,0,12,1.2331734955180114,3
40f6cd08,eval,train,0,27,30,810,1.1111111111111112,1.5166830050005164,4,0.6160493827160494,5,62.2,135.0,1.3694805194805195,1.6666666666666667,0.10748560460652591,27,30,810,1.1111111111111112,1.6644998889020288,4,0.6160493827160494,8,38.875,68.0,1.3523538961038961,1.6666666666666667,0.1401151631477927,0,3,0.14781688390151237,0
40f6cd08,eval,train,1,30,30,900,1.0,1.171692450284131,3,0.61,5,70.2,160.0,1.8399999999999999,3.5,0.09540229885057472,30,30,900,1.0,1.415215158368876,3,0.61,9,39.0,108.0,2.8277777777777775,6.0,0.1425287356321839,0,4,0.24352270808474485,0
40f6cd08,eval,train,2,30,30,900,1.0,1.1802129857129442,3,0.6166666666666667,5,69.0,176.0,1.4344011544011543,1.6666666666666667,0.09655172413793103,30,30,900,1.0,1.4841167239027495,3,0.6166666666666667,9,38.333333333333336,92.0,1.876254609587943,4.0,0.15172413793103448,0,4,0.3039037381898053,0
40f6cd08,eval,test,0,30,30,900,1.0,1.5179876682298565,4,0.4855555555555556,9,51.44444444444444,168.0,5.095959595959596,10.0,0.1206896551724138,30,30,900,1.0,1.997358510230904,4,0.4855555555555556,21,22.047619047619047,48.0,8.063492063492063,15.0,0.21379310344827587,0,12,0.4793708420010474,0
414297c0,eval,train,0,18,22,396,1.2222222222222223,1.336194234110439,6,0.6060606060606061,14,11.142857142857142,128.0,1.1493506493506493,2.0,0.16622340425531915,12,11,132,1.0909090909090908,0.8628303910902575,6,0.0,10,13.2,108.0,1.209090909090909,2.0,0.26141078838174275,-264,-4,-0.4733638430201814,0
414297c0,eval,train,1,16,20,320,1.25,1.0354690034704572,5,0.775,12,6.0,52.0,1.2083333333333333,3.0,0.1490066225165563,9,6,54,1.5,0.945690970578625,4,0.0,6,9.0,42.0,1.0833333333333333,1.5,0.3010752688172043,-266,-6,-0.08977803289183228,-1
414297c0,eval,train,2,16,18,288,1.125,1.2103238146073372,5,0.6944444444444444,12,7.333333333333333,69.0,1.4583333333333333,3.0,0.17158671586715868,6,12,72,2.0,0.9849584462887009,5,0.0,8,9.0,56.0,1.5208333333333335,3.0,0.3253968253968254,-216,-4,-0.2253653683186363,0
414297c0,eval,test,0,26,24,624,1.0833333333333333,1.1024456223543395,7,0.7387820512820513,17,9.588235294117647,130.0,1.0686274509803921,1.6666666666666667,0.11853088480801335,9,15,135,1.6666666666666667,0.9628978745750233,7,0.0,12,11.25,107.0,1.097222222222222,1.6666666666666667,0.2682926829268293,-489,-5,-0.13954774777931622,0
423a55dc,eval,train,0,10,11,110,1.1,0.5983474220910422,1,0.8545454545454545,1,16.0,16.0,1.0,1.0,0.16080402010050251,10,11,110,1.1,0.5241118769066088,1,0.8818181818181818,1,13.0,13.0,1.4,1.4,0.18090452261306533,0,0,-0.07423554518443343,0
423a55dc,eval,train,1,10,11,110,1.1,0.4971677614160753,1,0.8909090909090909,1,12.0,12.0,1.6666666666666667,1.6666666666666667,0.12060301507537688,10,11,110,1.1,0.4971677614160753,1,0.8909090909090909,1,12.0,12.0,1.4,1.4,0.17587939698492464,0,0,0.0,0
423a55dc,eval,train,2,10,13,130,1.3,0.5381411852224502,1,0.8769230769230769,1,16.0,16.0,1.0,1.0,0.1350210970464135,10,13,130,1.3,0.5381411852224502,1,0.8769230769230769,1,16.0,16.0,1.6,1.6,0.16877637130801687,0,0,0.0,0
423a55dc,eval,train,3,11,13,143,1.1818181818181819,0.5838724133205311,1,0.8601398601398601,1,20.0,20.0,1.0,1.0,0.15267175572519084,11,13,143,1.1818181818181819,0.5652492022091542,1,0.8671328671328671,1,19.0,19.0,1.6666666666666667,1.6666666666666667,0.1984732824427481,0,0,-0.01862321111137688,0
423a55dc,eval,train,4,7,7,49,1.0,0.5363596511250623,1,0.8775510204081632,1,6.0,6.0,1.5,1.5,0.11904761904761904,7,7,49,1.0,0.5363596511250623,1,0.8775510204081632,1,6.0,6.0,2.0,2.0,0.13095238095238096,0,0,0.0,0
423a55dc,eval,test,0,11,13,143,1.1818181818181819,0.6193821946787638,1,0.8461538461538461,1,22.0,22.0,1.1666666666666667,1.1666666666666667,0.16793893129770993,11,13,143,1.1818181818181819,0.6019089517362489,1,0.8531468531468531,1,21.0,21.0,1.4285714285714286,1.4285714285714286,0.2099236641221374,0,0,-0.017473242942514844,0
42918530,eval,train,0,13,19,247,1.4615384615384615,1.8817107128609787,5,0.5910931174089069,6,16.833333333333332,21.0,1.0,1.0,0.42424242424242425,13,19,247,1.4615384615384615,1.919403375532298,5,0.5708502024291497,6,17.666666666666668,21.0,1.0,1.0,0.4329004329004329,0,0,0.03769266267131921,0
42918530,eval,train,1,19,19,361,1.0,1.9017805674836,5,0.5817174515235457,10,15.1,19.0,1.0,1.0,0.43859649122807015,19,19,361,1.0,1.9412226685660612,5,0.5623268698060941,11,14.363636363636363,19.0,1.0,1.0,0.45614035087719296,0,1,0.03944210108246127,0
42918530,eval,train,2,25,19,475,1.3157894736842106,2.13433676385335,7,0.56,13,16.076923076923077,20.0,1.0,1.0,0.4503311258278146,25,19,475,1.3157894736842106,2.2097430143906225,7,0.5242105263157895,13,17.384615384615383,20.0,1.0,1.0,0.47240618101545256,0,0,0.07540625053727235,0
42918530,eval,train,3,19,19,361,1.0,1.8382704794759728,4,0.5678670360110804,10,15.6,21.0,1.0,1.0,0.4444444444444444,19,19,361,1.0,1.934504426000427,4,0.5207756232686981,11,15.727272727272727,21.0,1.0,1.0,0.47368421052631576,0,1,0.09623394652445416,0
42918530,eval,test,0,25,25,625,1.0,2.123499749693026,7,0.5648,16,17.0,20.0,1.0,1.0,0.44333333333333336,25,25,625,1.0,2.228016965734019,7,0.52,16,18.75,20.0,1.0,1.0,0.47,0,0,0.10451721604099307,0
42a15761,eval,train,0,7,11,77,1.5714285714285714,0.8263541679009074,1,0.2597402597402597,3,19.0,20.0,2.3333333333333335,2.3333333333333335,0.38235294117647056,7,11,77,1.5714285714285714,0.8263541679009074,1,0.2597402597402597,3,19.0,20.0,2.3333333333333335,2.3333333333333335,0.38235294117647056,0,0,0.0,0
42a15761,eval,train,1,9,15,135,1.6666666666666667,0.847250121113338,1,0.2740740740740741,4,24.5,26.0,3.0,3.0,0.3821138211382114,9,15,135,1.6666666666666667,0.847250121113338,1,0.2740740740740741,4,24.5,26.0,3.0,3.0,0.3821138211382114,0,0,0.0,0
42a15761,eval,train,2,9,15,135,1.6666666666666667,0.847250121113338,1,0.2740740740740741,4,24.5,26.0,3.0,3.0,0.3821138211382114,9,15,135,1.6666666666666667,0.847250121113338,1,0.2740740740740741,4,24.5,26.0,3.0,3.0,0.3821138211382114,0,0,0.0,0
42a15761,eval,test,0,11,19,209,1.7272727272727273,0.8585613163548982,1,0.2822966507177033,5,30.0,32.0,3.6666666666666665,3.6666666666666665,0.38144329896907214,11,19,209,1.7272727272727273,0.8585613163548982,1,0.2822966507177033,5,30.0,32.0,3.6666666666666665,3.6666666666666665,0.38144329896907214,0,0,0.0,0
4364c1c4,eval,train,0,16,12,192,1.3333333333333333,1.1422390792917725,3,0.0,3,64.0,137.0,1.4944444444444445,1.75,0.1151685393258427,16,12,192,1.3333333333333333,1.1422390792917725,3,0.0,3,64.0,137.0,1.4944444444444445,1.75,0.12078651685393259,0,0,0.0,0
4364c1c4,eval,train,1,12,12,144,1.0,1.0096707368146252,3,0.0,3,48.0,110.0,2.0833333333333335,3.5,0.14772727272727273,12,12,144,1.0,1.0096707368146252,3,0.0,3,48.0,110.0,2.0833333333333335,3.5,0.1553030303030303,0,0,0.0,0
4364c1c4,eval,train,2,12,13,156,1.0833333333333333,1.0248442357512457,5,0.0,5,31.2,126.0,2.0666666666666664,3.0,0.12195121951219512,12,13,156,1.0833333333333333,1.0248442357512457,5,0.0,6,26.0,122.0,1.8888888888888886,3.0,0.11846689895470383,0,1,0.0,0
4364c1c4,eval,test,0,14,13,182,1.0769230769230769,0.7863459591647979,4,0.0,5,36.4,157.0,1.8820512820512818,4.0,0.12166172106824925,14,13,182,1.0769230769230769,0.7863459591647979,4,0.0,5,36.4,157.0,1.8820512820512818,4.0,0.13353115727002968,0,0,0.0,0
456873bc,eval,train,0,19,19,361,1.0,1.3862421730543109,2,0.590027700831025,9,16.444444444444443,76.0,1.4166666666666667,4.75,0.23976608187134502,19,19,361,1.0,0.8809986006782571,2,0.775623268698061,20,4.05,8.0,1.1583333333333332,3.0,0.23684210526315788,0,11,-0.5052435723760538,0
456873bc,eval,train,1,11,11,121,1.0,1.407697608831625,2,0.5619834710743802,5,10.6,33.0,1.5333333333333332,3.6666666666666665,0.3,11,11,121,1.0,0.884114456767032,2,0.7933884297520661,10,2.5,4.0,1.1,1.5,0.33636363636363636,0,5,-0.523583152064593,0
456873bc,eval,train,2,11,11,121,1.0,1.407697608831625,2,0.5619834710743802,5,10.6,33.0,1.5333333333333332,3.6666666666666665,0.29545454545454547,11,11,121,1.0,0.884114456767032,2,0.7933884297520661,12,2.0833333333333335,4.0,1.125,2.0,0.32272727272727275,0,7,-0.523583152064593,0
456873bc,eval,test,0,19,19,361,1.0,1.4185969686840743,2,0.5678670360110804,17,9.176470588235293,76.0,1.2205882352941178,4.75,0.2733918128654971,19,19,361,1.0,0.9812580054930319,2,0.7229916897506925,34,2.9411764705882355,7.0,1.3725490196078431,4.0,0.30116959064327486,0,17,-0.4373389631910424,0
45737921,eval,train,0,13,10,130,1.3,1.1763479433841824,5,0.7923076923076923,7,3.857142857142857,7.0,1.6428571428571428,3.0,0.21940928270042195,13,10,130,1.3,1.2098896308506488,5,0.7923076923076923,7,3.857142857142857,7.0,1.6428571428571428,3.0,0.21940928270042195,0,0,0.03354168746646646,0
45737921,eval,train,1,7,7,49,1.0,0.8700820018717121,2,0.8163265306122449,3,3.0,5.0,1.6666666666666667,2.0,0.21428571428571427,7,7,49,1.0,0.8700820018717123,2,0.8163265306122449,3,3.0,5.0,1.6666666666666667,2.0,0.21428571428571427,0,0,1.1102230246251565e-16,0
45737921,eval,train,2,12,12,144,1.0,1.494394055640166,7,0.75,10,3.6,6.0,1.1,1.5,0.26515151515151514,12,12,144,1.0,1.4805051667512772,7,0.75,10,3.6,6.0,1.1,1.5,0.26515151515151514,0,0,-0.01388888888888884,0
45737921,eval,test,0,8,9,72,1.125,1.3090471394186882,4,0.75,5,3.6,5.0,1.9,3.0,0.2755905511811024,8,9,72,1.125,1.3090471394186882,4,0.75,5,3.6,5.0,1.9,3.0,0.2755905511811024,0,0,0.0,0
45bbe264,eval,train,0,16,16,256,1.0,0.07372691234324169,2,0.9921875,2,1.0,1.0,1.0,1.0,0.016666666666666666,16,16,256,1.0,1.0615389563907032,3,0.765625,8,7.5,23.0,2.6616161616161618,6.0,0.25,0,6,0.9878120440474615,1
45bbe264,eval,train,1,14,14,196,1.0,0.09234713297080634,2,0.9897959183673469,2,1.0,1.0,1.0,1.0,0.02197802197802198,14,14,196,1.0,1.1521485701538348,3,0.7346938775510204,8,6.5,19.0,2.390625,5.0,0.2857142857142857,0,6,1.0598014371830284,1
45bbe264,eval,train,2,13,13,169,1.0,0.15675786466331146,3,0.9822485207100592,3,1.0,1.0,1.0,1.0,0.038461538461538464,13,13,169,1.0,1.7404570006794549,4,0.591715976331361,21,3.2857142857142856,15.0,1.6853741496598638,6.0,0.46153846153846156,0,18,1.5836991360161434,1
45bbe264,eval,test,0,15,15,225,1.0,0.12329086975159917,3,0.9866666666666667,3,1.0,1.0,1.0,1.0,0.02857142857142857,15,15,225,1.0,1.6081447936831512,4,0.64,21,3.857142857142857,16.0,2.1170634920634916,5.0,0.4,0,18,1.4848539239315521,1
477d2879,eval,train,0,13,13,169,1.0,0.9673961900755766,4,0.727810650887574,4,11.5,43.0,1.0277777777777777,1.1111111111111112,0.3108974358974359,13,13,169,1.0,1.3103505144770444,3,0.0,3,56.333333333333336,104.0,1.0846560846560847,1.1428571428571428,0.28205128205128205,0,-1,0.3429543244014678,-1
477d2879,eval,train,1,13,13,169,1.0,1.170861494023886,7,0.6686390532544378,8,7.0,27.0,1.2708333333333333,2.1666666666666665,0.38782051282051283,13,13,169,1.0,2.303057737727496,6,0.0,6,28.166666666666668,69.0,1.9333333333333333,2.6666666666666665,0.3301282051282051,0,-2,1.13219624370361,-1
477d2879,eval,train,2,13,13,169,1.0,1.1703110248851802,7,0.6923076923076923,12,4.333333333333333,29.0,1.107142857142857,1.5,0.3685897435897436,13,13,169,1.0,1.7876908265876112,6,0.0,7,24.142857142857142,81.0,1.4003401360544216,2.0,0.3076923076923077,0,-5,0.617379801702431,-1
477d2879,eval,test,0,13,13,169,1.0,1.1245581046035669,7,0.7041420118343196,8,6.25,38.0,1.0416666666666665,1.3333333333333333,0.34294871794871795,13,13,169,1.0,2.178221402584525,6,0.0,6,28.166666666666668,71.0,1.3444444444444443,2.6666666666666665,0.28846153846153844,0,-2,1.0536632979809581,-1
47996f11,eval,train,0,30,30,900,1.0,2.9999084024902096,9,0.0,161,5.590062111801243,115.0,1.2591537172282512,6.0,0.6183908045977011,30,30,900,1.0,2.851827930706704,8,0.0,155,5.806451612903226,176.0,1.2017921146953405,2.0,0.6183908045977011,0,-6,-0.1480804717835058,-1
47996f11,eval,train,1,30,30,900,1.0,2.9927180533751008,9,0.0,189,4.761904761904762,125.0,1.198236331569665,3.0,0.7293103448275862,30,30,900,1.0,2.858403599212826,8,0.0,184,4.891304347826087,130.0,1.1907608695652174,2.0,0.7540229885057471,0,-5,-0.13431445416227472,-1
47996f11,eval,train,2,30,30,900,1.0,3.032042580829341,9,0.0,189,4.761904761904762,95.0,1.1642505055203467,2.111111111111111,0.6557471264367816,30,30,900,1.0,2.866251355934052,8,0.0,202,4.455445544554456,92.0,1.1386138613861385,2.0,0.7241379310344828,0,13,-0.16579122489528908,-1
47996f11,eval,train,3,30,30,900,1.0,3.115367906000006,9,0.0,212,4.245283018867925,64.0,1.1649764150943398,4.0,0.5626436781609195,30,30,900,1.0,2.9214023577937676,8,0.0,213,4.225352112676056,116.0,1.1189358372456963,2.5,0.6137931034482759,0,1,-0.19396554820623857,-1
47996f11,eval,test,0,30,30,900,1.0,3.0346790586336336,9,0.0,209,4.30622009569378,113.0,1.112548416495785,2.2,0.6655172413793103,30,30,900,1.0,2.8584177239927975,8,0.0,217,4.147465437788019,164.0,1.090168970814132,2.0,0.7517241379310344,0,8,-0.17626133464083615,-1
48131b3c,eval,train,0,3,3,9,1.0,0.9182958340544896,1,0.6666666666666666,1,3.0,3.0,1.5,1.5,0.75,6,6,36,1.0,0.9182958340544896,1,0.3333333333333333,1,24.0,24.0,1.0,1.0,0.6333333333333333,27,0,0.0,0
48131b3c,eval,train,1,2,2,4,1.0,1.0,1,0.5,1,2.0,2.0,1.0,1.0,1.0,4,4,16,1.0,1.0,1,0.5,1,8.0,8.0,1.0,1.0,1.0,12,0,0.0,0
48131b3c,eval,train,2,4,4,16,1.0,0.954434002924965,1,0.625,1,6.0,6.0,1.0,1.0,0.5833333333333334,8,8,64,1.0,0.954434002924965,1,0.375,1,40.0,40.0,1.0,1.0,0.5714285714285714,48,0,0.0,0
48131b3c,eval,test,0,4,4,16,1.0,0.954434002924965,1,0.625,3,2.0,3.0,1.1666666666666667,1.5,0.625,8,8,64,1.0,0.954434002924965,1,0.375,1,40.0,40.0,1.0,1.0,0.625,48,-2,0.0,0
4852f2fa,eval,train,0,9,9,81,1.0,0.5451960793961286,2,0.9012345679012346,3,2.6666666666666665,6.0,1.0,1.0,0.1388888888888889,3,6,18,2.0,0.9182958340544896,1,0.3333333333333333,1,12.0,12.0,2.0,2.0,0.48148148148148145,-63,-2,0.373099754658361,-1
4852f2fa,eval,train,1,9,9,81,1.0,0.42909639471637934,2,0.9259259259259259,2,3.0,5.0,1.0,1.0,0.1111111111111111,3,3,9,1.0,0.9910760598382222,1,0.4444444444444444,1,5.0,5.0,1.0,1.0,0.5833333333333334,-72,-1,0.5619796651218429,-1
4852f2fa,eval,train,2,9,9,81,1.0,0.5095483169746772,2,0.9135802469135802,4,1.75,4.0,1.125,1.5,0.1527777777777778,3,9,27,3.0,0.9910760598382222,1,0.5555555555555556,1,12.0,12.0,4.5,4.5,0.5,-54,-3,0.48152774286354505,-1
4852f2fa,eval,train,3,9,9,81,1.0,0.5593349315902847,2,0.9012345679012346,4,2.0,5.0,1.0,1.0,0.14583333333333334,3,9,27,3.0,0.9910760598382222,1,0.4444444444444444,1,15.0,15.0,3.0,3.0,0.5714285714285714,-54,-3,0.43174112824793753,-1
4852f2fa,eval,train,4,9,9,81,1.0,0.6133778969798926,2,0.8888888888888888,5,1.8,5.0,1.0,1.0,0.16666666666666666,3,12,36,4.0,0.9910760598382222,1,0.4444444444444444,1,20.0,20.0,4.0,4.0,0.5964912280701754,-45,-4,0.3776981628583296,-1
4852f2fa,eval,test,0,9,9,81,1.0,0.5451960793961286,2,0.9012345679012346,3,2.6666666666666665,6.0,1.0,1.0,0.14583333333333334,3,6,18,2.0,0.9182958340544896,1,0.3333333333333333,1,12.0,12.0,2.0,2.0,0.6666666666666666,-63,-2,0.373099754658361,-1
4852f2fa,eval,test,1,9,9,81,1.0,0.6133778969798926,2,0.8888888888888888,5,1.8,5.0,1.0,1.0,0.1736111111111111,3,12,36,4.0,0.9910760598382222,1,0.4444444444444444,1,20.0,20.0,4.0,4.0,0.5614035087719298,-45,-4,0.3776981628583296,-1
48f8583b,eval,train,0,3,3,9,1.0,1.8910611120726528,4,0.0,4,2.25,3.0,1.5,2.0,0.75,9,9,81,1.0,0.7133762361170517,4,0.8888888888888888,4,2.25,3.0,1.5,2.0,0.10416666666666667,72,0,-1.1776848759556011,0
48f8583b,eval,train,1,3,3,9,1.0,1.5304930567574824,3,0.0,4,2.25,4.0,1.625,2.0,0.5833333333333334,9,9,81,1.0,1.1043140746769498,3,0.7777777777777778,7,2.5714285714285716,8.0,1.8571428571428572,3.0,0.1736111111111111,72,3,-0.4261789820805326,0
48f8583b,eval,train,2,3,3,9,1.0,0.9182958340544896,2,0.0,2,4.5,6.0,1.25,1.5,0.75,9,9,81,1.0,1.224394445405986,2,0.6666666666666666,4,6.75,18.0,1.5,1.5,0.375,72,2,0.3060986113514965,0
48f8583b,eval,train,3,3,3,9,1.0,1.8910611120726526,4,0.0,4,2.25,3.0,1.75,3.0,0.5833333333333334,9,9,81,1.0,0.7133762361170517,4,0.8888888888888888,4,2.25,3.0,1.75,3.0,0.09027777777777778,72,0,-1.177684875955601,0
48f8583b,eval,train,4,3,3,9,1.0,1.5304930567574826,3,0.0,3,3.0,4.0,1.1666666666666667,1.5,0.5833333333333334,9,9,81,1.0,1.1043140746769498,3,0.7777777777777778,6,3.0,4.0,1.1666666666666667,1.5,0.2222222222222222,72,3,-0.42617898208053284,0
48f8583b,eval,train,5,3,3,9,1.0,0.9182958340544896,2,0.0,3,3.0,6.0,1.3333333333333333,2.0,0.5,9,9,81,1.0,1.224394445405986,2,0.6666666666666666,8,3.375,12.0,1.5,2.0,0.2569444444444444,72,5,0.3060986113514965,0
48f8583b,eval,test,0,3,3,9,1.0,0.9910760598382222,2,0.0,3,3.0,5.0,1.1666666666666667,1.5,0.6666666666666666,9,9,81,1.0,1.4315543086552098,2,0.5555555555555556,9,4.0,10.0,1.3333333333333333,2.0,0.4097222222222222,72,6,0.4404782488169876,0
4aab4007,eval,train,0,28,28,784,1.0,2.903458721803129,7,0.1568877551020408,86,7.686046511627907,108.0,1.0,1.0,0.7222222222222222,28,28,784,1.0,2.7312420121991927,7,0.0,49,16.0,108.0,1.0,1.0,0.8571428571428571,0,-37,-0.1722167096039362,0
4aab4007,eval,train,1,28,28,784,1.0,2.4468496269694304,6,0.10459183673469388,65,10.8,102.0,1.182905982905983,11.0,0.7843915343915344,28,28,784,1.0,2.196499294451064,6,0.0,51,15.372549019607844,108.0,1.0,1.0,0.8611111111111112,0,-14,-0.25035033251836625,0
4aab4007,eval,train,2,28,28,784,1.0,3.214211702112821,9,0.12627551020408162,76,9.013157894736842,103.0,1.0842105263157895,5.2,0.7612433862433863,28,28,784,1.0,3.0670621221593457,9,0.0,49,16.0,108.0,1.0,1.0,0.8558201058201058,0,-27,-0.14714957995347522,0
4aab4007,eval,test,0,28,28,784,1.0,2.7124550766993893,7,0.16071428571428573,70,9.4,65.0,1.3404452690166977,10.0,0.7612433862433863,28,28,784,1.0,2.482592733959218,7,0.0,51,15.372549019607844,108.0,1.0,1.0,0.8611111111111112,0,-19,-0.22986234274017114,0
4acc7107,eval,train,0,10,10,100,1.0,0.8536112233937612,2,0.82,4,4.5,7.0,1.375,2.0,0.19444444444444445,10,10,100,1.0,0.8536112233937612,2,0.82,4,4.5,7.0,1.375,2.0,0.15555555555555556,0,0,0.0,0
4acc7107,eval,train,1,10,10,100,1.0,0.9511391111759744,2,0.79,4,5.25,8.0,1.7083333333333333,3.0,0.2388888888888889,10,10,100,1.0,0.9511391111759744,2,0.79,4,5.25,8.0,1.7083333333333333,3.0,0.20555555555555555,0,0,0.0,0
4acc7107,eval,train,2,10,10,100,1.0,0.978854149486896,2,0.78,4,5.5,6.0,2.083333333333333,4.0,0.2611111111111111,10,10,100,1.0,0.978854149486896,2,0.78,4,5.5,6.0,2.083333333333333,4.0,0.23333333333333334,0,0,0.0,0
4acc7107,eval,train,3,10,10,100,1.0,1.058675004764647,2,0.75,4,6.25,8.0,2.333333333333333,5.0,0.25,10,10,100,1.0,1.058675004764647,2,0.75,4,6.25,8.0,2.333333333333333,5.0,0.19444444444444445,0,0,0.0,0
4acc7107,eval,test,0,10,10,100,1.0,1.0051805805925724,2,0.77,4,5.75,7.0,1.7916666666666665,3.0,0.2611111111111111,10,10,100,1.0,1.0051805805925724,2,0.77,4,5.75,7.0,1.7916666666666665,3.0,0.23333333333333334,0,0,0.0,0
4b6b68e5,eval,train,0,21,21,441,1.0,1.0455927957361089,5,0.81859410430839,12,6.666666666666667,28.0,1.0357142857142858,1.2857142857142858,0.20952380952380953,21,21,441,1.0,1.4712026257877422,5,0.7278911564625851,5,24.0,28.0,1.2057142857142857,1.4,0.17142857142857143,0,-7,0.42560983005163333,0
4b6b68e5,eval,train,1,19,18,342,1.0555555555555556,1.2852799279384295,5,0.7573099415204678,16,5.1875,32.0,1.015625,1.25,0.28438948995363217,19,18,342,1.0555555555555556,1.845534587065047,5,0.6052631578947368,5,27.0,37.0,1.05,1.25,0.21020092735703247,0,-11,0.5602546591266175,0
4b6b68e5,eval,train,2,16,14,224,1.1428571428571428,0.971232075958164,4,0.7633928571428571,8,6.625,46.0,1.0227272727272727,1.1818181818181819,0.2822966507177033,16,14,224,1.1428571428571428,1.5035474979130605,2,0.47767857142857145,2,58.5,71.0,1.202020202020202,1.2222222222222223,0.22009569377990432,0,-6,0.5323154219548966,-2
4b6b68e5,eval,test,0,26,24,624,1.0833333333333333,1.4477082339233585,7,0.7387820512820513,36,4.527777777777778,38.0,1.0281635802469136,1.625,0.32136894824707846,26,24,624,1.0833333333333333,2.0735810404288424,6,0.5560897435897436,7,39.57142857142857,51.0,1.3047052154195011,1.8333333333333333,0.22036727879799667,0,-29,0.6258728065054839,-1
4c177718,eval,train,0,15,15,225,1.0,1.0130787921170736,4,0.8177777777777778,5,8.2,15.0,3.8,15.0,0.20476190476190476,9,15,135,1.6666666666666667,0.5497074810722462,2,0.9037037037037037,2,6.5,8.0,1.0,1.0,0.10975609756097561,-90,-3,-0.4633713110448274,-2
4c177718,eval,train,1,15,15,225,1.0,0.954463551540427,4,0.8355555555555556,5,7.4,15.0,3.8,15.0,0.22380952380952382,9,15,135,1.6666666666666667,0.519849603824412,2,0.9111111111111111,2,6.0,7.0,1.0,1.0,0.11788617886178862,-90,-3,-0.4346139477160149,-2
4c177718,eval,train,2,15,15,225,1.0,0.954463551540427,4,0.8355555555555556,5,7.4,15.0,3.8,15.0,0.19523809523809524,9,15,135,1.6666666666666667,0.519849603824412,2,0.9111111111111111,2,6.0,7.0,1.0,1.0,0.10975609756097561,-90,-3,-0.4346139477160149,-2
4c177718,eval,train,3,15,15,225,1.0,0.8861314733847427,4,0.8488888888888889,5,6.8,15.0,3.8,15.0,0.19523809523809524,9,15,135,1.6666666666666667,0.4194310723439695,2,0.9333333333333333,2,4.5,5.0,1.0,1.0,0.10569105691056911,-90,-3,-0.46670040104077326,-2
4c177718,eval,test,0,15,15,225,1.0,0.9466483289634765,4,0.8355555555555556,5,7.4,15.0,3.8,15.0,0.19523809523809524,9,15,135,1.6666666666666667,0.488372945445377,2,0.9185185185185185,2,5.5,6.0,1.0,1.0,0.1016260162601626,-90,-3,-0.4582753835180995,-2
4c177718,eval,test,1,15,15,225,1.0,1.0113895484937652,4,0.8222222222222222,5,8.0,15.0,3.8,15.0,0.19523809523809524,9,15,135,1.6666666666666667,0.5827991028689579,2,0.8962962962962963,2,7.0,8.0,1.0,1.0,0.08943089430894309,-90,-3,-0.4285904456248073,-2
4cd1b7b2,eval,train,0,4,4,16,1.0,2.2272170014624826,4,0.3125,10,1.1,2.0,1.0,1.0,0.9166666666666666,4,4,16,1.0,2.0,4,0.0,13,1.2307692307692308,2.0,1.0,1.0,1.0,0,3,-0.22721700146248258,0
4cd1b7b2,eval,train,1,4,4,16,1.0,2.2272170014624826,4,0.3125,7,1.5714285714285714,2.0,1.0,1.0,1.0,4,4,16,1.0,2.0,4,0.0,7,2.2857142857142856,4.0,1.0,1.0,1.0,0,0,-0.22721700146248258,0
4cd1b7b2,eval,train,2,4,4,16,1.0,2.186278124459133,4,0.375,10,1.0,1.0,1.0,1.0,0.8333333333333334,4,4,16,1.0,2.0,4,0.0,13,1.2307692307692308,2.0,1.0,1.0,1.0,0,3,-0.18627812445913294,0
4cd1b7b2,eval,test,0,4,4,16,1.0,2.186278124459133,4,0.375,6,1.6666666666666667,3.0,1.0,1.0,0.9583333333333334,4,4,16,1.0,2.0,4,0.0,10,1.6,3.0,1.0,1.0,1.0,0,4,-0.18627812445913294,0
4e45f183,eval,train,0,19,19,361,1.0,1.4217848639803785,2,0.3767313019390582,25,9.0,22.0,1.0,1.0,0.3567251461988304,19,19,361,1.0,1.4217848639803785,2,0.3767313019390582,25,9.0,22.0,1.0,1.0,0.3567251461988304,0,0,0.0,0
4e45f183,eval,train,1,19,19,361,1.0,1.2609646214735464,2,0.3767313019390582,21,10.714285714285714,23.0,1.1904761904761905,2.0,0.36257309941520466,19,19,361,1.0,1.2609646214735464,2,0.3767313019390582,21,10.714285714285714,23.0,1.1904761904761905,2.0,0.36257309941520466,0,0,0.0,0
