task_id,subset,role,index,height,width,total_cells,unique_colors,has_divider,divider_type,orientation,color,contrast,occupancy,is_symmetric,edge_ratio,colors
c4d1a9ae,Training,train_output,0,10,8,80,4,True,1,vertical,5,0.5,12.5,False,0.2,[5]
c4d1a9ae,Training,train_input,1,10,8,80,4,True,3,non-straight,4,1.0,11.25,False,0.3333333333333333,[4]
c4d1a9ae,Training,train_input,1,10,8,80,4,True,3,non-straight,9,1.0,12.5,False,0.7,[9]
c4d1a9ae,Training,train_output,1,10,8,80,4,True,2,vertical,-1,1.0,12.5,False,0.2,"[3, 9]"
c4d1a9ae,Training,train_output,1,10,8,80,4,True,3,non-straight,3,1.0,26.25,False,0.5238095238095238,[3]
c4d1a9ae,Training,train_output,1,10,8,80,4,True,3,non-straight,4,1.0,12.5,False,0.5,[4]
c4d1a9ae,Training,train_output,1,10,8,80,4,True,3,non-straight,4,1.0,11.25,False,0.3333333333333333,[4]
c4d1a9ae,Training,train_output,1,10,8,80,4,True,3,non-straight,9,1.0,12.5,False,0.7,[9]
c4d1a9ae,Training,test_input,0,10,8,80,4,True,1,vertical,5,0.6,12.5,False,0.2,[5]
c4d1a9ae,Training,test_input,0,10,8,80,4,True,1,vertical,5,0.65,12.5,False,0.2,[5]
c4d1a9ae,Training,test_output,0,10,8,80,4,True,1,vertical,5,1.0,12.5,False,0.2,[5]
c4d1a9ae,Training,test_output,0,10,8,80,4,True,1,vertical,5,1.0,12.5,False,0.2,[5]
c59eb873,Training,train_input,0,2,2,4,3,True,1,vertical,1,1.0,50.0,False,1.0,[1]
c59eb873,Training,train_output,0,4,4,16,3,True,1,vertical,1,0.5,25.0,False,0.5,[1]
c59eb873,Training,train_output,0,4,4,16,3,True,1,vertical,1,0.0,25.0,False,0.5,[1]
c59eb873,Training,train_input,1,3,3,9,4,True,1,horizontal,5,0.6666666666666666,33.33333333333333,True,0.6666666666666666,[5]
c59eb873,Training,train_input,1,3,3,9,4,True,1,vertical,5,0.6666666666666666,33.33333333333333,True,0.6666666666666666,[5]
c59eb873,Training,train_input,1,3,3,9,4,True,3,non-straight,5,1.0,55.55555555555556,True,0.8,[5]
c59eb873,Training,train_output,1,6,6,36,4,True,1,horizontal,5,0.3333333333333333,16.666666666666664,False,0.3333333333333333,[5]
c59eb873,Training,train_output,1,6,6,36,4,True,1,horizontal,5,0.3333333333333333,16.666666666666664,False,0.3333333333333333,[5]
c59eb873,Training,train_output,1,6,6,36,4,True,1,vertical,5,0.3333333333333333,16.666666666666664,False,0.3333333333333333,[5]
c59eb873,Training,train_output,1,6,6,36,4,True,1,vertical,5,0.3333333333333333,16.666666666666664,False,0.3333333333333333,[5]
c59eb873,Training,train_output,1,6,6,36,4,True,3,non-straight,1,1.0,11.11111111111111,False,0.75,[1]
c59eb873,Training,train_output,1,6,6,36,4,True,3,non-straight,2,1.0,11.11111111111111,False,0.75,[2]
c59eb873,Training,train_output,1,6,6,36,4,True,3,non-straight,5,1.0,55.55555555555556,True,0.4,[5]
c59eb873,Training,train_input,2,4,4,16,5,True,1,vertical,3,0.875,25.0,False,0.5,[3]
c59eb873,Training,train_input,2,4,4,16,5,True,3,non-straight,3,1.0,31.25,False,0.6,[3]
c59eb873,Training,train_output,2,8,8,64,5,True,1,vertical,3,0.5,12.5,False,0.25,[3]
c59eb873,Training,train_output,2,8,8,64,5,True,1,vertical,3,0.375,12.5,False,0.25,[3]
c59eb873,Training,train_output,2,8,8,64,5,True,3,non-straight,2,1.0,12.5,False,0.625,[2]
c59eb873,Training,train_output,2,8,8,64,5,True,3,non-straight,3,1.0,31.25,False,0.3,[3]
c59eb873,Training,train_output,2,8,8,64,5,True,3,non-straight,5,1.0,6.25,False,0.75,[5]
c59eb873,Training,test_input,0,5,5,25,8,False,0,none,-1,0.0,0.0,False,0.0,
c59eb873,Training,test_output,0,10,10,100,8,True,3,non-straight,2,1.0,8.0,False,0.625,[2]
c59eb873,Training,test_output,0,10,10,100,8,True,3,non-straight,8,1.0,4.0,False,0.75,[8]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_input,0,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.21875,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,vertical,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,vertical,7,0.21875,6.25,False,0.125,[7]
c6141b15,Training,train_output,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,horizontal,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,horizontal,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.2727272727272727,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.2727272727272727,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,1,11,11,121,3,True,1,vertical,7,0.09090909090909091,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.22727272727272727,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.2727272727272727,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,horizontal,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,vertical,7,0.0,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,vertical,7,0.09090909090909091,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,vertical,7,0.09090909090909091,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,vertical,7,0.045454545454545456,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_output,1,11,11,121,3,True,1,vertical,7,0.09090909090909091,9.090909090909092,False,0.18181818181818182,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,horizontal,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,horizontal,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.25,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.1875,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.3125,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.3125,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_input,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,horizontal,7,0.09375,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,horizontal,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.28125,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,train_output,2,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.375,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.28125,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.1875,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.03125,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.09375,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,test_input,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,horizontal,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,horizontal,7,0.21875,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,horizontal,7,0.375,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.125,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.0625,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.09375,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.21875,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c6141b15,Training,test_output,0,16,16,256,3,True,1,vertical,7,0.0,6.25,False,0.125,[7]
c61be7dc,Training,train_input,0,11,11,121,3,True,3,non-straight,7,1.0,12.396694214876034,False,0.4666666666666667,[7]
c61be7dc,Training,train_input,0,11,11,121,3,True,3,non-straight,7,1.0,12.396694214876034,False,0.4666666666666667,[7]
c61be7dc,Training,train_input,0,11,11,121,3,True,3,non-straight,7,1.0,12.396694214876034,False,0.4666666666666667,[7]
c61be7dc,Training,train_input,0,11,11,121,3,True,3,non-straight,7,1.0,12.396694214876034,False,0.4666666666666667,[7]
c61be7dc,Training,train_output,0,11,11,121,3,True,2,vertical,-1,1.0,9.090909090909092,True,0.18181818181818182,"[5, 7]"
c61be7dc,Training,train_output,0,11,11,121,3,True,3,non-straight,7,1.0,16.528925619834713,False,0.4,[7]
c61be7dc,Training,train_output,0,11,11,121,3,True,3,non-straight,7,1.0,16.528925619834713,False,0.4,[7]
c61be7dc,Training,train_output,0,11,11,121,3,True,3,non-straight,7,1.0,16.528925619834713,False,0.4,[7]
c61be7dc,Training,train_output,0,11,11,121,3,True,3,non-straight,7,1.0,16.528925619834713,False,0.4,[7]
c61be7dc,Training,train_input,1,9,9,81,3,True,3,non-straight,7,1.0,9.876543209876543,False,0.625,[7]
c61be7dc,Training,train_input,1,9,9,81,3,True,3,non-straight,7,1.0,9.876543209876543,False,0.625,[7]
c61be7dc,Training,train_input,1,9,9,81,3,True,3,non-straight,7,1.0,9.876543209876543,False,0.625,[7]
c61be7dc,Training,train_input,1,9,9,81,3,True,3,non-straight,7,1.0,9.876543209876543,False,0.625,[7]
c61be7dc,Training,train_output,1,9,9,81,3,True,2,horizontal,-1,1.0,11.11111111111111,True,0.2222222222222222,"[5, 7]"
c61be7dc,Training,train_output,1,9,9,81,3,True,3,non-straight,7,1.0,14.814814814814813,False,0.5,[7]
c61be7dc,Training,train_output,1,9,9,81,3,True,3,non-straight,7,1.0,14.814814814814813,False,0.5,[7]
c61be7dc,Training,train_output,1,9,9,81,3,True,3,non-straight,7,1.0,14.814814814814813,False,0.5,[7]
c61be7dc,Training,train_output,1,9,9,81,3,True,3,non-straight,7,1.0,14.814814814814813,False,0.5,[7]
c61be7dc,Training,train_input,2,13,13,169,3,True,3,non-straight,7,1.0,10.650887573964498,False,0.4444444444444444,[7]
c61be7dc,Training,train_input,2,13,13,169,3,True,3,non-straight,7,1.0,10.650887573964498,False,0.4444444444444444,[7]
c61be7dc,Training,train_input,2,13,13,169,3,True,3,non-straight,7,1.0,10.650887573964498,False,0.4444444444444444,[7]
c61be7dc,Training,train_input,2,13,13,169,3,True,3,non-straight,7,1.0,10.650887573964498,False,0.4444444444444444,[7]
c61be7dc,Training,train_output,2,13,13,169,3,True,1,vertical,5,1.0,7.6923076923076925,True,0.15384615384615385,[5]
c61be7dc,Training,train_output,2,13,13,169,3,True,3,non-straight,7,1.0,17.75147928994083,False,0.3333333333333333,[7]
c61be7dc,Training,train_output,2,13,13,169,3,True,3,non-straight,7,1.0,17.75147928994083,False,0.3333333333333333,[7]
c61be7dc,Training,train_output,2,13,13,169,3,True,3,non-straight,7,1.0,17.75147928994083,False,0.3333333333333333,[7]
c61be7dc,Training,train_output,2,13,13,169,3,True,3,non-straight,7,1.0,17.75147928994083,False,0.3333333333333333,[7]
c61be7dc,Training,test_input,0,19,19,361,3,True,3,non-straight,7,1.0,12.465373961218837,False,0.28888888888888886,[7]
c61be7dc,Training,test_input,0,19,19,361,3,True,3,non-straight,7,1.0,12.465373961218837,False,0.28888888888888886,[7]
c61be7dc,Training,test_input,0,19,19,361,3,True,3,non-straight,7,1.0,33.795013850415515,True,0.11475409836065574,[7]
c61be7dc,Training,test_input,0,19,19,361,3,True,3,non-straight,7,1.0,12.465373961218837,False,0.28888888888888886,[7]
c61be7dc,Training,test_input,0,19,19,361,3,True,3,non-straight,7,1.0,12.465373961218837,False,0.28888888888888886,[7]
c61be7dc,Training,test_output,0,19,19,361,3,True,2,horizontal,-1,1.0,5.263157894736842,True,0.10526315789473684,"[5, 7]"
c61be7dc,Training,test_output,0,19,19,361,3,True,3,non-straight,7,1.0,19.94459833795014,False,0.2222222222222222,[7]
c61be7dc,Training,test_output,0,19,19,361,3,True,3,non-straight,7,1.0,19.94459833795014,False,0.2222222222222222,[7]
c61be7dc,Training,test_output,0,19,19,361,3,True,3,non-straight,7,1.0,19.94459833795014,False,0.2222222222222222,[7]
c61be7dc,Training,test_output,0,19,19,361,3,True,3,non-straight,7,1.0,19.94459833795014,False,0.2222222222222222,[7]
c62e2108,Training,train_input,0,22,19,418,3,False,0,none,-1,0.0,0.0,False,0.0,
c62e2108,Training,train_output,0,22,19,418,2,True,1,horizontal,8,0.6578947368421053,4.545454545454546,False,0.10526315789473684,[8]
c62e2108,Training,train_output,0,22,19,418,2,True,1,horizontal,8,0.7631578947368421,4.545454545454546,False,0.10526315789473684,[8]
c62e2108,Training,train_output,0,22,19,418,2,True,3,non-straight,8,1.0,19.138755980861244,False,0.125,[8]
c62e2108,Training,train_input,1,18,17,306,3,False,0,none,-1,0.0,0.0,False,0.0,
c62e2108,Training,train_output,1,18,17,306,2,True,3,non-straight,2,1.0,26.143790849673206,False,0.075,[2]
c62e2108,Training,train_input,2,22,22,484,3,False,0,none,-1,0.0,0.0,False,0.0,
c62e2108,Training,train_output,2,22,22,484,2,True,3,non-straight,3,1.0,9.50413223140496,False,0.13043478260869565,[3]
c62e2108,Training,train_output,2,22,22,484,2,True,3,non-straight,3,1.0,10.330578512396695,False,0.08,[3]
c62e2108,Training,test_input,0,24,24,576,3,False,0,none,-1,0.0,0.0,False,0.0,
c62e2108,Training,test_output,0,24,24,576,2,True,1,vertical,4,0.6666666666666666,4.166666666666666,False,0.08333333333333333,[4]
c62e2108,Training,test_output,0,24,24,576,2,True,1,vertical,4,0.75,4.166666666666666,False,0.08333333333333333,[4]
c62e2108,Training,test_output,0,24,24,576,2,True,1,vertical,4,0.75,4.166666666666666,False,0.08333333333333333,[4]
c62e2108,Training,test_output,0,24,24,576,2,True,1,vertical,4,0.75,4.166666666666666,False,0.08333333333333333,[4]
c62e2108,Training,test_output,0,24,24,576,2,True,3,non-straight,4,1.0,15.625,False,0.06666666666666667,[4]
c62e2108,Training,test_output,0,24,24,576,2,True,3,non-straight,4,1.0,12.5,True,0.1111111111111111,[4]
c64f1187,Training,train_input,0,17,18,306,6,False,0,none,-1,0.0,0.0,False,0.0,
c64f1187,Training,train_output,0,8,14,112,4,True,3,non-straight,2,1.0,3.571428571428571,False,0.75,[2]
c64f1187,Training,train_output,0,8,14,112,4,True,3,non-straight,2,1.0,3.571428571428571,False,0.75,[2]
c64f1187,Training,train_output,0,8,14,112,4,True,3,non-straight,3,1.0,2.6785714285714284,False,0.6666666666666666,[3]
c64f1187,Training,train_output,0,8,14,112,4,True,3,non-straight,7,1.0,2.6785714285714284,False,0.6666666666666666,[7]
c64f1187,Training,train_input,1,18,20,360,7,False,0,none,-1,0.0,0.0,False,0.0,
c64f1187,Training,train_output,1,8,11,88,5,True,3,non-straight,2,1.0,3.4090909090909087,False,1.0,[2]
c64f1187,Training,train_output,1,8,11,88,5,True,3,non-straight,3,1.0,3.4090909090909087,False,0.6666666666666666,[3]
c64f1187,Training,train_output,1,8,11,88,5,True,3,non-straight,4,1.0,4.545454545454546,False,0.75,[4]
c64f1187,Training,train_output,1,8,11,88,5,True,3,non-straight,8,1.0,3.4090909090909087,False,0.6666666666666666,[8]
c64f1187,Training,test_input,0,20,18,360,7,False,0,none,-1,0.0,0.0,False,0.0,
c64f1187,Training,test_output,0,11,11,121,5,False,0,none,-1,0.0,0.0,False,0.0,
c658a4bd,Training,train_input,0,16,16,256,6,False,0,none,-1,0.0,0.0,False,0.0,
c658a4bd,Training,train_output,0,9,9,81,5,True,1,horizontal,3,0.7777777777777778,11.11111111111111,False,0.2222222222222222,[3]
c658a4bd,Training,train_output,0,9,9,81,5,True,1,horizontal,3,0.7777777777777778,11.11111111111111,False,0.2222222222222222,[3]
c658a4bd,Training,train_output,0,9,9,81,5,True,1,vertical,3,0.7777777777777778,11.11111111111111,False,0.2222222222222222,[3]
c658a4bd,Training,train_output,0,9,9,81,5,True,1,vertical,3,0.7777777777777778,11.11111111111111,False,0.2222222222222222,[3]
c658a4bd,Training,train_input,1,13,13,169,5,False,0,none,-1,0.0,0.0,False,0.0,
c658a4bd,Training,train_output,1,8,8,64,4,True,1,horizontal,2,0.75,12.5,False,0.25,[2]
c658a4bd,Training,train_output,1,8,8,64,4,True,1,horizontal,2,0.75,12.5,False,0.25,[2]
c658a4bd,Training,train_output,1,8,8,64,4,True,1,vertical,2,0.75,12.5,False,0.25,[2]
c658a4bd,Training,train_output,1,8,8,64,4,True,1,vertical,2,0.75,12.5,False,0.25,[2]
c658a4bd,Training,test_input,0,19,19,361,6,False,0,none,-1,0.0,0.0,False,0.0,
c658a4bd,Training,test_output,0,10,10,100,5,True,1,horizontal,6,0.8,10.0,False,0.2,[6]
c658a4bd,Training,test_output,0,10,10,100,5,True,1,horizontal,6,0.8,10.0,False,0.2,[6]
c658a4bd,Training,test_output,0,10,10,100,5,True,1,vertical,6,0.8,10.0,False,0.2,[6]
c658a4bd,Training,test_output,0,10,10,100,5,True,1,vertical,6,0.8,10.0,False,0.2,[6]
c6e1b8da,Training,train_input,0,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,train_output,0,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,train_input,1,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,train_output,1,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,train_input,2,20,20,400,4,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,train_output,2,20,20,400,4,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,test_input,0,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c6e1b8da,Training,test_output,0,20,20,400,6,False,0,none,-1,0.0,0.0,False,0.0,
c7d4e6ad,Training,train_input,0,10,10,100,5,True,2,vertical,-1,1.0,10.0,False,0.2,"[4, 6, 9]"
c7d4e6ad,Training,train_output,0,10,10,100,4,True,2,vertical,-1,1.0,10.0,False,0.2,"[4, 6, 9]"
c7d4e6ad,Training,train_input,1,10,10,100,4,True,2,vertical,-1,1.0,10.0,False,0.2,"[2, 8]"
c7d4e6ad,Training,train_output,1,10,10,100,3,True,2,vertical,-1,1.0,10.0,False,0.2,"[2, 8]"
c7d4e6ad,Training,test_input,0,10,10,100,6,True,2,vertical,-1,1.0,10.0,False,0.2,"[2, 3, 4, 7]"
c7d4e6ad,Training,test_output,0,10,10,100,5,True,2,vertical,-1,1.0,10.0,False,0.2,"[2, 3, 4, 7]"
c803e39c,Training,train_input,0,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,False,0.4,[5]
c803e39c,Training,train_input,0,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,True,0.4,[5]
c803e39c,Training,train_input,0,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,False,0.4,[5]
c803e39c,Training,train_output,0,9,9,81,2,False,0,none,-1,0.0,0.0,False,0.0,
c803e39c,Training,train_input,1,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,False,0.4,[5]
c803e39c,Training,train_input,1,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,True,0.4,[5]
c803e39c,Training,train_input,1,5,23,115,6,True,1,vertical,5,1.0,4.3478260869565215,False,0.4,[5]
c803e39c,Training,train_output,1,9,9,81,2,True,1,horizontal,4,0.6666666666666666,11.11111111111111,False,0.2222222222222222,[4]
c803e39c,Training,train_output,1,9,9,81,2,True,1,horizontal,4,0.6666666666666666,11.11111111111111,False,0.2222222222222222,[4]
c803e39c,Training,train_output,1,9,9,81,2,True,1,vertical,4,0.3333333333333333,11.11111111111111,True,0.2222222222222222,[4]
c803e39c,Training,train_input,2,6,27,162,6,True,1,vertical,5,1.0,3.7037037037037033,False,0.3333333333333333,[5]
c803e39c,Training,train_input,2,6,27,162,6,True,1,vertical,5,1.0,3.7037037037037033,True,0.3333333333333333,[5]
c803e39c,Training,train_input,2,6,27,162,6,True,1,vertical,5,1.0,3.7037037037037033,False,0.3333333333333333,[5]
c803e39c,Training,train_output,2,16,16,256,2,False,0,none,-1,0.0,0.0,False,0.0,
c803e39c,Training,test_input,0,7,30,210,6,True,1,vertical,5,1.0,3.3333333333333335,False,0.2857142857142857,[5]
c803e39c,Training,test_input,0,7,30,210,6,True,1,vertical,5,1.0,3.3333333333333335,False,0.2857142857142857,[5]
c803e39c,Training,test_input,0,7,30,210,6,True,1,vertical,5,1.0,3.3333333333333335,False,0.2857142857142857,[5]
c803e39c,Training,test_output,0,25,25,625,2,True,1,horizontal,3,0.6,4.0,False,0.08,[3]
c803e39c,Training,test_output,0,25,25,625,2,True,1,horizontal,3,0.6,4.0,True,0.08,[3]
c803e39c,Training,test_output,0,25,25,625,2,True,1,horizontal,3,0.6,4.0,False,0.08,[3]
c87289bb,Training,train_input,0,10,12,120,3,False,0,none,-1,0.0,0.0,False,0.0,
